RECNR,HAUPTNR,LEMMA_RECNR,NAMIDENT,ALPHABET,SPRCODE,GESCHLECHT,GEBJAHR,TODJAHR,LEBENSDATEN,VITAZEILE,AKTIVBEGINN,AKTIVENDE,KUENSTLER,NAME,VORNAME,NAMENSANZEIGE,NAMENSSUCHE,LITERATUR,AUSSTELLUNGEN,EVENTS,PERFORMANCES,LIT_AUSWAHL,WERK_AUSWAHL,LEXIKA,LEBENSJAHRE,RATING,RATING_PROMPT,BEARBEITUNGSSTAND,ARTIKELPFADWORD,ARTIKELPFADPDF,KONTEXT_IDS,ARTIKEL_AUTOR,GATTUNGEN,BUERGERORT,NATIONALITAET,ARCHIVHINWEIS,ARTIKEL_DATUM,NAMENSANZEIGE2,PND,PND_URL,URL_TEXT,SIK_ISEA_URL,NEBIS_URL,EAN_URL,NDB_URL,INSERTINST,INSERTER,INSERTDATE,LASTACTION,LASTINSTITUT,LASTUSER,LASTDATE,OBJEKTNR,OBJEKTHAUPTNR,OBJEKTKURZFORM,RELATOR,RELATOR_BEMERKUNG,VERWEISZEICHEN,VERWEISTEXT,VERWEIS_OBJEKTNR,VERWEIS_OBJEKTHAUPTNR,VERWEIS_KURZFORM,OBJEKT_TABLE,VERWEIS_OBJEKT_TABLE,SETPOS
4022296,4022296,12378156,"Jeniczek, Hildegarde","jeniczek,hildegarde",FRA,F,1909,2005,"* 7.5.1909 Vienne, $+$ 17.1.2005","Peintre. Collaboration avec Harold Schenker sous le nom de «Hildegarde et Harold Joos». Active à Vienne et à Paris",1927,2005,J,Jeniczek,Hildegarde,"Jeniczek, Hildegarde  [Joos, Hildegard; Gabriel, Hildegarde]","Jeniczek Hildegarde £ Joos Hildegard Gabriel Hildegarde",,,0,0,,,2,1909-2005,*,"Entrée de dictionnaire",14.09.2011,,,"1,11,6,13,14,2,5,4,0,12,9,10,",,"peinture à l'acryl, peinture, sculpture, installation",,A,,,"Jeniczek, Hildegarde",,,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Jeniczek,%20Hildegarde%22%20OR%20%22Hildegarde%20Jeniczek%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Jeniczek&token_firstname=Hildegarde,,SIK,PLÜSS,28.04.1998,I,SIK,PLÜSS,28.04.1998,12394931,9720349,"Joos, Hildegarde et Harold",>,,,Gruppenmitglied,12378156,4022296,"Jeniczek, Hildegarde (* 7.5.1909 Vienne)",P20,P20,
9751845,9751840,12394695,"Baan, Ulrich (der Ältere) > Ban, Ulrich (I., der Ältere)","baan,ulrich",DEU,,1500,1525,"[um 1500], $+$ vor 1525","Ban, Ulrich (I., der Ältere)",,,,Baan,Ulrich,"Baan, Ulrich (der Ältere)","Baan Ulrich (der Ältere)#Baan Ulrich (der Aeltere)#Baan Ulrich der Ältere#Baan Ulrich der Aeltere £ Bann Ulrich (der Ältere)#Bann Ulrich (der Aeltere)#Bann Ulrich der Ältere#Bann Ulrich der Aeltere Baan Ulrich (der Ältere)#Baan Ulrich (der Aeltere)#Baan Ulrich der Ältere#Baan Ulrich der Aeltere Pan Ulrich (der Ältere)#Pan Ulrich (der Aeltere)#Pan Ulrich der Ältere#Pan Ulrich der Aeltere",1,1,0,0,,,6,1500-1525,*,Lexikon-Eintrag,14.09.2011,,,"1,11,6,13,14,2,4,5,12,0,9,10,",,"Glasmalerei, Glasarbeiten",Zürich,CH,,,"Baan, Ulrich (der Ältere)",,,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Ban,%20Ulrich%22%20OR%20%22Ulrich%20Ban%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Ban&token_firstname=Ulrich,,SIK,PLÜSS,08.12.1997,I,SIK,PLÜSS,08.12.1997,12394694,9751800,"Ban [Familie] ([16. Jahrhundert])",>,,,Familienmitglied,12394695,9751840,"Ban, Ulrich [der Ältere, der Alte] ([um 1500], * vor 1525)",P20,P20,
4032934,4023224,12379122,"Reiff, Hans Franz > Reyff, Jean-François","reiff,hansfranz",FRA,,1614,1673,"* vers 1614 Fribourg, $+$ 30.9.1673 Ueberstorf","Reyff, Jean-François",,,,Reiff,"Hans Franz","Reiff, Hans Franz","Reiff Hans Franz £ Reyff Hans-Frantz#Reyff Hans Frantz Reiff Hans Franz",9,,0,0,"9652504,9743431,9743435,9634575,9743470,9646805,9743521,11128212,",,5,1614-1673,****,"Article de dictionnaire",23.04.2015,,,"1,11,6,13,14,2,4,5,12,0,9,10,",,"sculpture, architecture, sculpture en bois, meuble",Fribourg,CH,,,"Reiff, Hans Franz",123807239,http://d-nb.info/gnd/123807239,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Reyff,%20Jean-François%22%20OR%20%22Jean-François%20Reyff%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Reyff&token_firstname=Jean-François,http://www.deutsche-biographie.de/pnd123807239.html,SIK,EGLI,03.12.1997,I,SIK,EGLI,03.12.1997,12394158,9749970,"Reyff [famille] ([17ième siècle])",>,,,Familienmitglied,12379122,4023224,"Reyff, Jean-François (* vers 1614 Fribourg, + 30.9.1673 Ueberstorf)",P20,P20,
4031560,4031560,12386826,"Menteler, Franz Thaddäus (der Jüngere)","menteler,franzthaddaeus",DEU,M,1751,1794,"* 8.12.1751 Zug, $+$ 16.9.1794 Zug","Maler und Hinterglasmaler. Porträts, Altartafeln, Glasmalerei, Hinterglasbilder. Sohn von Franz Thaddäus Menteler dem Älteren",1769,1794,J,Menteler,"Franz Thaddäus","Menteler, Franz Thaddäus (der Jüngere) ","Menteler Franz Thaddäus (der Jüngere)#Menteler Franz Thaddaeus (der Juengere)#Menteler Franz Thaddäus der Jüngere#Menteler Franz Thaddaeus der Juengere ",8,3,0,0,"12116225,9667813,12118285,11529734,11705713,",,3,1751-1794,***,Lexikon-Artikel,05.08.2015,,,"1,11,6,13,14,2,4,5,12,0,9,10,",,"Malerei, Glasmalerei, Hinterglasmalerei, Ölmalerei","Menzingen (ZG)",,,,"Menteler, Franz Thaddäus (der Jüngere)",101984339X,http://d-nb.info/gnd/101984339X,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Menteler,%20Franz Thaddäus%22%20OR%20%22Franz Thaddäus%20Menteler%22","http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Menteler&token_firstname=Franz Thaddäus",http://www.deutsche-biographie.de/pnd101984339X.html,SIK,TOMASCHETT,"20.07.2009 16:21:43",I,SIK,TOMASCHETT,"20.07.2009 16:21:43",12405010,11723367,,>,,,Familienmitglied,4031560,4031560,"Menteler, Franz Thaddäus",P20,P20,
9685069,9659150,12391664,"Gsellscha > Merian-Graff, Dorothea Maria Henriette (Henrietta, Henrica, Henricie)",gsellscha,DEU,,1678,1743,"* 2.2.1678 Nürnberg (Taufe), $+$ 5.5.1743 St. Petersburg","Merian-Graff, Dorothea Maria Henriette (Henrietta, Henrica, Henricie)",,,,Gsellscha,,Gsellscha,"Gsellscha  £ Merian Dorothea Maria Gxell Dorothea Maria Henrica Gsell Dorothea Maria Henrica (Maria Dorotea)#Gsell Dorothea Maria Henrica Maria Dorotea Xell Dorothea Maria Henrica Gsell-Graf Dorothea Maria Henrietta#Gsell Graf Dorothea Maria Henrietta Graafen Dorothea Maria Graff Dorothea Maria Henrietta Hendriks Dorothea Maria Henriette Xsel Dorothea Maria Henrica Hendricks Dorothea Maria Henriette Ksell Dorothea Maria Henrica Xsell Dorothea Maria Henrica Graf Dorothea Maria Henrietta Hendrix Dorothea Maria Henriette Gsellscha ",14,4,0,0,"9681803,9685298,9685303,9653116,9685113,9685119,9685139,9685179,9793888,",,3,1678-1743,***,Lexikon-Artikel,05.08.2015,,,"1,11,6,13,14,2,4,5,0,12,10,9,",,"Malerei, Kupferstich",,D,,,Gsellscha,135901561,http://d-nb.info/gnd/135901561,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Merian-Graff,%20Dorothea Maria Henriette%22%20OR%20%22Dorothea Maria Henriette%20Merian-Graff%22","http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Merian-Graff&token_firstname=Dorothea Maria Henriette",http://www.deutsche-biographie.de/pnd135901561.html,SIK,PLÜSS,05.03.1998,I,SIK,PLÜSS,05.03.1998,12394114,9788815,"Merian [Familie] ([17. Jahrhundert - erstes Viertel 18. Jahrhundert])",>,,,Familienmitglied,12391664,9659150,"Merian-Graff, Dorothea Maria Henriette (Henrietta, Henrica, Henricie) (* 2.2.1678 Nürnberg (Taufe), + 5.5.1743 St.Petersburg)",P20,P20,
4027779,4027778,12383739,"Orelli, Giovanni > Orelli, Giuseppe Antonio Felice","orelli,giovanni",ITA,,1706,1776,"* 13.2.1706 Locarno, $+$ verso il 1776","Orelli, Giuseppe Antonio Felice",,,,Orelli,Giovanni,"Orelli, Giovanni","Orelli Giovanni £ Orelli Giovanni",12,6,0,0,"9635005,9635037,9635049,9634917,9635072,9634862,9634889,11440140,11440144,",,5,1706-1776,***,"Articolo del dizionario",23.04.2015,,,"1,11,6,13,14,2,4,5,12,0,9,10,",,"affresco, decorazione murale, pittura",,CH,,,"Orelli, Giovanni",121494683,http://d-nb.info/gnd/121494683,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Orelli,%20Giuseppe Antonio%22%20OR%20%22Giuseppe Antonio%20Orelli%22","http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Orelli&token_firstname=Giuseppe Antonio",http://www.deutsche-biographie.de/pnd121494683.html,SIK,PLÜSS,26.01.1998,U,SIK,PLÜSS,26.01.1998,12378410,4023161,"Orelli ([XVII secolo - XIX secolo])",>,,,Familienmitglied,12383739,4027778,"Orelli, Giuseppe Antonio Felice (* 13.2.1706 Locarno, + verso il 1776)",P20,P20,
4022139,4004210,12375172,"Cick > Tagli, Renato",cick,ITA,,1956,,"* 16.2.1956 Locarno","Tagli, Renato",,,,Cick,,Cick,"Cick  £ Cick ",3,3,0,0,,,1,1956,*,"Entrata del dizionario",05.08.2015,,,"1,11,6,13,14,2,5,4,12,0,9,10,",,grafica,"Bellinzona (TI)",CH,,,Cick,1046871358,http://d-nb.info/gnd/1046871358,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Tagli,%20Renato%22%20OR%20%22Renato%20Tagli%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Tagli&token_firstname=Renato,http://www.deutsche-biographie.de/pnd1046871358.html,SIK,FERAUD,"12.07.2010 13:09:20",I,SIK,FERAUD,"12.07.2010 13:09:20",12965583,12965583,,>,,,Gruppenmitglied,4004210,4004210,"Tagli, Renato",P20,P20,
9668268,4023527,12387913,"Feichtmeier, Joseph Anton > Feuchtmayer, Joseph Anton","feichtmeier,josephanton",DEU,,1696,1770,"* 3.6.1696 Linz, $+$ 2.1.1770 Mimmenhausen","Feuchtmayer, Joseph Anton",,,,Feichtmeier,"Joseph Anton","Feichtmeier, Joseph Anton","Feichtmeier Joseph Anton £ Faichtmaier Joseph Anton#Faichtmaier Joseph Faichtmaier Joseph Feuchtmayr Joseph Anton Feichtmayr Joseph Anton Feichtmayer Joseph Anton Feuchtmair Joseph Anton Faichtmayer Joseph Anton Feichtmeier Joseph Anton",29,4,0,0,"12225962,9700811,9700819,9700823,9700827,9700831,9700835,9700839,9700844,9700848,",,7,1696-1770,***,Lexikon-Artikel,07.09.2015,,,"1,11,6,13,14,2,4,5,0,12,9,10,",,"Skulptur, Gipsrelief, Steinrelief, Steinskulptur, Holzskulptur, Holzrelief, Kupferstich, Metallplastik, Zeichnung, Aquarell, Skulptur",Freiburg,"CH, D",,,"Feichtmeier, Joseph Anton",118532707,http://d-nb.info/gnd/118532707,www.feuchtmayermuseum.de/,www.feuchtmayermuseum.de/,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Feuchtmayer,%20Joseph Anton%22%20OR%20%22Joseph Anton%20Feuchtmayer%22","http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Feuchtmayer&token_firstname=Joseph Anton",http://www.deutsche-biographie.de/pnd118532707.html,SIK,EGLI,11.08.1997,U,SIK,EGLI,11.08.1997,12391577,9667092,"Feuchtmayer ([17. - 18. Jahrhundert])",>,,,Familienmitglied,12387913,4023527,"Feuchtmayer, Joseph Anton (* 3.6.1696 Linz, + 2.1.1770 Mimmenhausen)",P20,P20,
9686375,4023139,12392119,"Löw, Hans (der Ältere, I.) > Leu, Hans (der Ältere, I.)","loew,hans",DEU,,1460,1507,"* um 1460, $+$ 1507 Zürich","Leu, Hans (der Ältere, I.)",,,,Löw,Hans,"Löw, Hans (der Ältere, I.)","Löw Hans (der Ältere, I.)#Loew Hans (der Aeltere, I.)#Löw Hans der Ältere, I.#Loew Hans der Aeltere, I. £ Leuw Hans (der Ältere, I.)#Leuw Hans (der Aeltere, I.)#Leuw Hans der Ältere, I.#Leuw Hans der Aeltere, I. Löw Hans (der Ältere, I.)#Loew Hans (der Aeltere, I.)#Löw Hans der Ältere, I.#Loew Hans der Aeltere, I.",24,2,0,0,"14021974,9684716,9686406,9686531,9686535,9686541,9686549,9655984,9686564,9628692,13251230,",,4,1460-1507,****,Lexikon-Artikel,23.04.2015,,,"1,11,6,13,14,2,4,5,0,12,9,10,",,"Malerei, Wandmalerei, Malerei",Zürich,CH,,,"Löw, Hans (der Ältere, I.)",123360730,http://d-nb.info/gnd/123360730,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Leu,%20Hans%22%20OR%20%22Hans%20Leu%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Leu&token_firstname=Hans,http://www.deutsche-biographie.de/pnd123360730.html,SIK,PLÜSS,03.09.1997,U,SIK,PLÜSS,21.01.1998,12391651,9645245,"Nelkenmeister ([um 1500])",>,,,Gruppenmitglied,12392119,4023139,"Leu, Hans [der Ältere, I.] (* um 1460, + 1507 Zürich)",P20,P20,
4010253,4000253,12388012,"Rehsteiner, Silvia > Defraoui, Silvie","rehsteiner,silvia",FRA,,1935,,"* 7.12.1935 St. Gallen","Defraoui, Silvie",,,,Rehsteiner,Silvia,"Rehsteiner, Silvia","Rehsteiner Silvia £ Rehsteiner Silvia",77,59,0,0,"8000171,8001296,8001293,11222681,13943699,12531004,9690561,9690588,9608054,9690628,8002732,9690718,",,5,1935,***,"Article de dictionnaire",05.08.2015,,,"1,11,6,13,14,2,5,4,7,12,0,9,10,",,"mixed media, sculpture, photographie, film, dessin, céramique, objet, vidéo, installation, art conceptuel, peinture",Genève,CH,,,"Rehsteiner, Silvia",118878859,http://d-nb.info/gnd/118878859,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Defraoui,%20Silvie%22%20OR%20%22Silvie%20Defraoui%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Defraoui&token_firstname=Silvie,http://www.deutsche-biographie.de/pnd118878859.html,SIK,PLÜSS,08.09.1997,I,SIK,PLÜSS,08.09.1997,12377563,4022486,"Defraoui, Silvie et Chérif [Poduktionsgemeinschaft] ([Collaboration 1975-1994])",>,,,Gruppenmitglied,12388012,4000253,"Defraoui, Silvie (* 7.12.1935 St-Gall)",P20,P20,
4029711,4029709,12385442,"Couriger, Joseph Benedikt (der Ältere) > Curiger, Joseph Benedikt (der Ältere)","couriger,josephbenedikt",DEU,,1754,1819,"* 25.5.1754 Einsiedeln, $+$ 6.7.1819 Wettingen","Curiger, Joseph Benedikt (der Ältere)",,,,Couriger,"Joseph Benedikt","Couriger, Joseph Benedikt (der Ältere)","Couriger Joseph Benedikt (der Ältere)#Couriger Joseph Benedikt (der Aeltere)#Couriger Joseph Benedikt der Ältere#Couriger Joseph Benedikt der Aeltere £ Couriger Joseph Benedikt (der Ältere)#Couriger Joseph Benedikt (der Aeltere)#Couriger Joseph Benedikt der Ältere#Couriger Joseph Benedikt der Aeltere Courrigé Joseph Benedikt (der Ältere)#Courrige Joseph Benedikt (der Aeltere)#Courrigé Joseph Benedikt der Ältere#Courrige Joseph Benedikt der Aeltere Kuriger Joseph Benedikt (der Ältere)#Kuriger Joseph Benedikt (der Aeltere)#Kuriger Joseph Benedikt der Ältere#Kuriger Joseph Benedikt der Aeltere",6,1,0,0,,,5,1754-1819,**,Lexikon-Eintrag,14.09.2011,,,"1,11,6,13,14,2,4,5,12,0,9,10,",,,"Einsiedeln (SZ)",CH,,,"Couriger, Joseph Benedikt (der Ältere)",,,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Curiger,%20Benedikt%22%20OR%20%22Benedikt%20Curiger%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Curiger&token_firstname=Benedikt,,SIK,PLÜSS,04.09.1997,U,SIK,PLÜSS,04.09.1997,12392586,9683257,"Curiger [Familie] ([Anfang 18. - erste Hälfte 19. Jahrhundert])",>,,,Familienmitglied,12385442,4029709,"Curiger, Joseph Benedikt [der Ältere] (25.5.1754 Einsiedeln - 1816 Paris)",P20,P20,
4029712,4029709,12385442,"Courrigé, Joseph Benedikt (der Ältere) > Curiger, Joseph Benedikt (der Ältere)","courrige,josephbenedikt",DEU,,1754,1819,"* 25.5.1754 Einsiedeln, $+$ 6.7.1819 Wettingen","Curiger, Joseph Benedikt (der Ältere)",,,,Courrigé,"Joseph Benedikt","Courrigé, Joseph Benedikt (der Ältere)","Courrigé Joseph Benedikt (der Ältere)#Courrige Joseph Benedikt (der Aeltere)#Courrigé Joseph Benedikt der Ältere#Courrige Joseph Benedikt der Aeltere £ Couriger Joseph Benedikt (der Ältere)#Couriger Joseph Benedikt (der Aeltere)#Couriger Joseph Benedikt der Ältere#Couriger Joseph Benedikt der Aeltere Courrigé Joseph Benedikt (der Ältere)#Courrige Joseph Benedikt (der Aeltere)#Courrigé Joseph Benedikt der Ältere#Courrige Joseph Benedikt der Aeltere Kuriger Joseph Benedikt (der Ältere)#Kuriger Joseph Benedikt (der Aeltere)#Kuriger Joseph Benedikt der Ältere#Kuriger Joseph Benedikt der Aeltere",6,1,0,0,,,5,1754-1819,**,Lexikon-Eintrag,14.09.2011,,,"1,11,6,13,14,2,4,5,12,0,9,10,",,,"Einsiedeln (SZ)",CH,,,"Courrigé, Joseph Benedikt (der Ältere)",,,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Curiger,%20Benedikt%22%20OR%20%22Benedikt%20Curiger%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Curiger&token_firstname=Benedikt,,SIK,PLÜSS,04.09.1997,U,SIK,PLÜSS,04.09.1997,12392586,9683257,"Curiger [Familie] ([Anfang 18. - erste Hälfte 19. Jahrhundert])",>,,,Familienmitglied,12385442,4029709,"Curiger, Joseph Benedikt [der Ältere] (25.5.1754 Einsiedeln - 1816 Paris)",P20,P20,
9685068,9659150,12391664,"Gsell-Graf, Dorothea Maria Henrietta > Merian-Graff, Dorothea Maria Henriette (Henrietta, Henrica, Henricie)","gsell,dorotheamariahenrietta",DEU,,1678,1743,"* 2.2.1678 Nürnberg (Taufe), $+$ 5.5.1743 St. Petersburg","Merian-Graff, Dorothea Maria Henriette (Henrietta, Henrica, Henricie)",,,,Gsell-Graf,"Dorothea Maria Henrietta","Gsell-Graf, Dorothea Maria Henrietta","Gsell-Graf Dorothea Maria Henrietta#Gsell Graf Dorothea Maria Henrietta £ Merian Dorothea Maria Gxell Dorothea Maria Henrica Gsell Dorothea Maria Henrica (Maria Dorotea)#Gsell Dorothea Maria Henrica Maria Dorotea Xell Dorothea Maria Henrica Gsell-Graf Dorothea Maria Henrietta#Gsell Graf Dorothea Maria Henrietta Graafen Dorothea Maria Graff Dorothea Maria Henrietta Hendriks Dorothea Maria Henriette Xsel Dorothea Maria Henrica Hendricks Dorothea Maria Henriette Ksell Dorothea Maria Henrica Xsell Dorothea Maria Henrica Graf Dorothea Maria Henrietta Hendrix Dorothea Maria Henriette Gsellscha ",14,4,0,0,"9681803,9685298,9685303,9653116,9685113,9685119,9685139,9685179,9793888,",,3,1678-1743,***,Lexikon-Artikel,05.08.2015,,,"1,11,6,13,14,2,4,5,0,12,10,9,",,"Malerei, Kupferstich",,D,,,"Gsell-Graf, Dorothea Maria Henrietta",135901561,http://d-nb.info/gnd/135901561,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Merian-Graff,%20Dorothea Maria Henriette%22%20OR%20%22Dorothea Maria Henriette%20Merian-Graff%22","http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Merian-Graff&token_firstname=Dorothea Maria Henriette",http://www.deutsche-biographie.de/pnd135901561.html,SIK,PLÜSS,05.03.1998,I,SIK,PLÜSS,05.03.1998,12394114,9788815,"Merian [Familie] ([17. Jahrhundert - erstes Viertel 18. Jahrhundert])",>,,,Familienmitglied,12391664,9659150,"Merian-Graff, Dorothea Maria Henriette (Henrietta, Henrica, Henricie) (* 2.2.1678 Nürnberg (Taufe), + 5.5.1743 St.Petersburg)",P20,P20,
10315087,10315087,12397843,"Aarburg, Monika von","aarburg,monikavon",DEU,F,1972,,"* 24.2.1972 Chur","Mixed Media, Installation und Fotografie. Mitbegründerin des Künstlerkollektivs FLEX",1990,2071,J,Aarburg,"Monika von","Aarburg, Monika von ","Aarburg Monika#Aarburg Monika von Aarburg Monika von ",6,12,0,0,,,0,1972,**,Lexikon-Eintrag,05.08.2015,,,"1,11,6,13,2,14,4,5,10,12,0,9,",,"Mixed Media, Installation, Fotografie","Kaltbrunn (SG)",CH,,,"Aarburg, Monika von",136769128,http://d-nb.info/gnd/136769128,www.monikavonaarburg.ch,www.monikavonaarburg.ch,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Aarburg,%20Monika%22%20OR%20%22Monika%20Aarburg%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Aarburg&token_firstname=Monika,http://www.deutsche-biographie.de/pnd136769128.html,SIK,BEYERLE,"21.05.2015 15:40:01",U,SIK,BEYERLE,"21.05.2015 15:40:06",14105574,14105574,,>,,,Gruppenmitglied,10315087,10315087,"Aarburg, Monika von",P20,P20,1
4023047,4023047,12379093,"Füssli, Rudolf (der Jüngere)","fuessli,rudolf",DEU,M,1709,1793,"* 5.9.1709 Zürich, $+$ 12.9.1793 Zürich","Bildnis- und Miniaturmaler. Kunsthistoriker. In Zürich hauptsächlich als Sammler und Kunstschriftsteller tätig. 1763-1777 Allgemeines Künstlerlexikon. Mitglied der Künstlerfamilie Füssli. Vater des Staatsmanns, Buchhändlers und Kunstschriftstellers Hans Heinrich Füssli (1745-1832). Urgrossvater von Friedrich Salomon und Rudolf Heinrich Füssli",1727,1793,J,Füssli,"Johann Rudolf","Füssli, Rudolf (der Jüngere)  [Füessli, Johann Rudolf]","Füssli Rudolf (der Jüngere)#Fuessli Rudolf (der Juengere)#Füssli Johann Rudolf (der Jüngere) Fuessli Johann Rudolf (der Juengere)#Füssli Rudolf der Jüngere#Fuessli Rudolf der Juengere#Füssli Johann Rudolf der Jüngere Fuessli Johann Rudolf der Juengere £ Füessli Johann Rudolf (der Jüngere)#Fueessli Johann Rudolf (der Juengere)#Füessli Johann Rudolf der Jüngere#Fueessli Johann Rudolf der Juengere",2,,0,0,,,5,1709-1793,**,Lexikon-Eintrag,23.04.2015,,,"1,11,6,13,2,14,4,5,12,0,10,9,",,,,,,,"Füssli, Rudolf (der Jüngere)",104114843,http://d-nb.info/gnd/104114843,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Füssli,%20Rudolf%22%20OR%20%22Rudolf%20Füssli%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Füssli&token_firstname=Rudolf,http://www.deutsche-biographie.de/pnd104114843.html,SIK,PLÜSS,16.03.1998,I,SIK,PLÜSS,16.03.1998,12395475,9790991,"Füssli ([Mitte 15. Jahrhundert - Mitte 19. Jahrhundert])",>,,,Familienmitglied,12379093,4023047,"Füssli, Rudolf [der Jüngere] (* 5.9.1709 Zürich, + 12.9.1793 Zürich)",P20,P20,
4029709,4029709,12385442,"Curiger, Joseph Benedikt (der Ältere)","curiger,benedikt",DEU,M,1754,1819,"* 25.5.1754 Einsiedeln, $+$ 6.7.1819 Wettingen","Bossierer, Goldschmied und Bildhauer. Mitglied der Künstlerfamilie Curiger. Bruder von Joseph Anton Curiger",1772,1819,J,Curiger,"Joseph Benedikt","Curiger, Joseph Benedikt (der Ältere)  [Couriger, Joseph Benedikt; Courrigé, Joseph Benedikt; Kuriger, Joseph Benedikt]","Curiger Benedikt (der Ältere)#Curiger Benedikt (der Aeltere)#Curiger Joseph Benedikt (der Ältere) Curiger Joseph Benedikt (der Aeltere)#Curiger Benedikt der Ältere#Curiger Benedikt der Aeltere#Curiger Joseph Benedikt der Ältere Curiger Joseph Benedikt der Aeltere £ Couriger Joseph Benedikt (der Ältere)#Couriger Joseph Benedikt (der Aeltere)#Couriger Joseph Benedikt der Ältere#Couriger Joseph Benedikt der Aeltere Courrigé Joseph Benedikt (der Ältere)#Courrige Joseph Benedikt (der Aeltere)#Courrigé Joseph Benedikt der Ältere#Courrige Joseph Benedikt der Aeltere Kuriger Joseph Benedikt (der Ältere)#Kuriger Joseph Benedikt (der Aeltere)#Kuriger Joseph Benedikt der Ältere#Kuriger Joseph Benedikt der Aeltere",6,1,0,0,,,5,1754-1819,**,Lexikon-Eintrag,14.09.2011,,,"1,11,6,13,14,2,4,5,12,0,9,10,",,,"Einsiedeln (SZ)",CH,,,"Curiger, Joseph Benedikt (der Ältere)",,,,,"http://recherche.nebis.ch/nebis/action/search.do?&fn=search&vid=NEBIS&mode=Basic&scp.scps=scope&3A&vl(309313494UI1)=all_items&vl(freeText0)=%22Curiger,%20Benedikt%22%20OR%20%22Benedikt%20Curiger%22",http://www.european-art.net/eingang_besucher/index.cfm?token_lastname=Curiger&token_firstname=Benedikt,,SIK,PLÜSS,04.09.1997,U,SIK,PLÜSS,04.09.1997,12392586,9683257,"Curiger [Familie] ([Anfang 18. - erste Hälfte 19. Jahrhundert])",>,,,Familienmitglied,12385442,4029709,"Curiger, Joseph Benedikt [der Ältere] (25.5.1754 Einsiedeln - 1816 Paris)",P20,P20,
