WERK,WERK_JAHR,URHEBER,SPRACHE,GESCHLECHT,AUSSTELLUNGEN,EVENTS,PERFORMANCES,LITERATUR,RATING,PLZ
6013096,1880,4022827,1,1,65,0,0,107,4,6440
6013096,1880,4022827,1,1,65,0,0,107,4,4532
6013079,1918,4023384,2,1,33,0,0,50,4,1000
6013079,1918,4023384,2,1,33,0,0,50,4,9434
10014337,1990,4005207,1,1,142,1,18,130,4,8000
10024039,1770,4023272,1,1,6,0,0,11,3,8200
10024039,1770,4023272,1,1,6,0,0,11,3,9434
9895167,1907,4023433,1,1,20,0,0,43,4,3000
9895167,1907,4023433,1,1,20,0,0,43,4,2500
9895167,1907,4023433,1,1,20,0,0,43,4,3989
9888960,1875,4022846,1,1,24,0,0,59,4,4000
9951446,1938,4005574,1,1,125,0,0,126,5,8636
9951446,1938,4005574,1,1,125,0,0,126,5,1227
9951446,1938,4005574,1,1,125,0,0,126,5,9044
9923750,1977,4000319,1,1,195,0,0,227,4,6000
9951465,1916,4005574,1,1,125,0,0,126,5,8636
9951465,1916,4005574,1,1,125,0,0,126,5,1227
9951465,1916,4005574,1,1,125,0,0,126,5,9044
9940299,1937,4000040,1,1,52,1,0,80,5,1000
9940299,1937,4000040,1,1,52,1,0,80,5,8267
9949435,1937,4002019,1,1,31,0,0,29,3,8000
9949435,1937,4002019,1,1,31,0,0,29,3,6600
10020346,1948,4000374,1,1,19,0,0,26,2,5000
10020346,1948,4000374,1,1,19,0,0,26,2,4000
10020346,1948,4000374,1,1,19,0,0,26,2,9434
10022193,1898,4025566,3,1,34,0,0,41,3,6500
10022193,1898,4025566,3,1,34,0,0,41,3,6512
9881273,1917,4023440,1,1,44,0,0,59,4,3860
9889821,1928,4002436,1,1,25,0,0,35,3,4000
9923801,1915,4000067,1,1,68,0,0,88,4,8000
9923801,1915,4000067,1,1,68,0,0,88,4,8458
13983542,1884,4005539,1,1,4,0,0,8,3,7503
9666550,1961,4000044,1,1,23,0,0,39,3,9000
9666550,1961,4000044,1,1,23,0,0,39,3,8000
9666550,1961,4000044,1,1,23,0,0,39,3,2942
9825576,1956,4026515,1,2,22,0,0,21,4,8000
9825576,1956,4026515,1,2,22,0,0,21,4,6000
9887299,1901,4022997,1,1,32,0,0,48,2,3000
9887299,1901,4022997,1,1,32,0,0,48,2,3074
9887299,1901,4022997,1,1,32,0,0,48,2,1787
9895474,1956,4001258,1,1,21,0,0,31,3,3000
9949394,1938,4002019,1,1,31,0,0,29,3,8000
9949394,1938,4002019,1,1,31,0,0,29,3,6600
9952359,1842,4022905,2,1,12,0,0,28,5,75015
9952359,1842,4022905,2,1,12,0,0,28,5,2400
9952359,1842,4022905,2,1,12,0,0,28,5,75000
9715770,1910,4000030,2,1,62,0,0,94,4,2500
9715770,1910,4000030,2,1,62,0,0,94,4,1288
9734945,1895,4023508,1,1,3,0,0,10,3,4500
9734945,1895,4023508,1,1,3,0,0,10,3,4000
9773391,1911,4000030,2,1,62,0,0,94,4,2500
9773391,1911,4000030,2,1,62,0,0,94,4,1288
9896112,1990,4000147,1,1,60,0,0,45,3,1000
10061562,1911,4023429,2,1,90,0,0,129,4,1200
10061562,1911,4023429,2,1,90,0,0,129,4,1232
10062115,1925,4023429,2,1,90,0,0,129,4,1200
10062115,1925,4023429,2,1,90,0,0,129,4,1232
10061758,1898,4023429,2,1,90,0,0,129,4,1200
10061758,1898,4023429,2,1,90,0,0,129,4,1232
9789544,1955,4000040,1,1,52,1,0,80,5,1000
9789544,1955,4000040,1,1,52,1,0,80,5,8267
9895061,1895,4023433,1,1,20,0,0,43,4,3000
9895061,1895,4023433,1,1,20,0,0,43,4,2500
9895061,1895,4023433,1,1,20,0,0,43,4,3989
9903184,1986,4001566,1,1,77,0,0,76,3,8400
9898626,1964,4001078,2,1,7,0,0,8,3,1000
9898626,1964,4001078,2,1,7,0,0,8,3,1255
9898626,1964,4001078,2,1,7,0,0,8,3,9434
9962704,1905,4000056,1,1,36,0,0,47,3,4632
9962704,1905,4000056,1,1,36,0,0,47,3,8303
9962704,1905,4000056,1,1,36,0,0,47,3,8458
9962704,1905,4000056,1,1,36,0,0,47,3,8491
9952126,1843,4022905,2,1,12,0,0,28,5,75015
9952126,1843,4022905,2,1,12,0,0,28,5,2400
9952126,1843,4022905,2,1,12,0,0,28,5,75000
9960146,1940,4022749,1,1,62,0,0,77,4,8816
9960146,1940,4022749,1,1,62,0,0,77,4,8000
9960146,1940,4022749,1,1,62,0,0,77,4,8000
9956871,1785,4022917,1,1,14,0,0,33,3,8000
9960119,1950,4022749,1,1,62,0,0,77,4,8816
9960119,1950,4022749,1,1,62,0,0,77,4,8000
9960119,1950,4022749,1,1,62,0,0,77,4,8000
9957062,1795,4022917,1,1,14,0,0,33,3,8000
9958331,1912,4023416,1,1,36,0,0,42,3,4000
9959629,1917,4022749,1,1,62,0,0,77,4,8816
9959629,1917,4022749,1,1,62,0,0,77,4,8000
9959629,1917,4022749,1,1,62,0,0,77,4,8000
13865439,1929,4023428,1,1,31,0,0,45,3,4000
9918636,1936,4023443,1,1,19,0,0,24,3,4000
9918636,1936,4023443,1,1,19,0,0,24,3,8847
9918636,1936,4023443,1,1,19,0,0,24,3,8132
9882227,1948,4000602,1,1,40,0,0,51,4,3000
9882227,1948,4000602,1,1,40,0,0,51,4,8000
9901268,1883,4022941,1,1,9,0,0,23,3,3000
9901268,1883,4022941,1,1,9,0,0,23,3,3084
9959439,1943,4022749,1,1,62,0,0,77,4,8816
9959439,1943,4022749,1,1,62,0,0,77,4,8000
9959439,1943,4022749,1,1,62,0,0,77,4,8000
9958029,1892,4025375,1,1,6,0,0,17,3,9000
9958029,1892,4025375,1,1,6,0,0,17,3,2942
9958029,1892,4025375,1,1,6,0,0,17,3,9100
9958029,1892,4025375,1,1,6,0,0,17,3,9434
9957900,1663,4023345,1,1,6,0,0,16,4,3000
9957900,1663,4023345,1,1,6,0,0,16,4,5200
9957900,1663,4023345,1,1,6,0,0,16,4,9434
9968384,1686,4023091,1,1,9,0,0,22,4,4000
9968384,1686,4023091,1,1,9,0,0,22,4,9434
9959347,1910,4022749,1,1,62,0,0,77,4,8816
9959347,1910,4022749,1,1,62,0,0,77,4,8000
9959347,1910,4022749,1,1,62,0,0,77,4,8000
9971011,1911,4001031,1,1,52,0,0,62,3,9500
9971011,1911,4001031,1,1,52,0,0,62,3,4347
9971011,1911,4001031,1,1,52,0,0,62,3,8610
9971011,1911,4001031,1,1,52,0,0,62,3,8800
9969676,1913,4022749,1,1,62,0,0,77,4,8816
9969676,1913,4022749,1,1,62,0,0,77,4,8000
9969676,1913,4022749,1,1,62,0,0,77,4,8000
10052101,1914,4023424,1,1,18,0,0,37,3,8000
10061209,1913,4023429,2,1,90,0,0,129,4,1200
10061209,1913,4023429,2,1,90,0,0,129,4,1232
9799168,1968,4002398,1,1,58,0,0,65,3,8400
9799168,1968,4002398,1,1,58,0,0,65,3,4665
9858955,1961,4000498,1,1,22,0,0,12,3,8000
9901437,1898,4003676,3,1,49,0,0,53,4,6950
9901437,1898,4003676,3,1,49,0,0,53,4,6900
9920252,1925,4023501,1,1,10,0,0,15,3,5600
9920252,1925,4023501,1,1,10,0,0,15,3,5736
9956821,1789,4022917,1,1,14,0,0,33,3,8000
9960731,1954,4000777,2,1,24,0,0,31,3,9500
9960731,1954,4000777,2,1,24,0,0,31,3,1200
9960731,1954,4000777,2,1,24,0,0,31,3,4347
9960731,1954,4000777,2,1,24,0,0,31,3,6062
9967372,1952,4000879,1,1,11,0,0,17,3,3000
9967372,1952,4000879,1,1,11,0,0,17,3,8000
9970764,1928,4001031,1,1,52,0,0,62,3,9500
9970764,1928,4001031,1,1,52,0,0,62,3,4347
9970764,1928,4001031,1,1,52,0,0,62,3,8610
9970764,1928,4001031,1,1,52,0,0,62,3,8800
9976487,1834,4022822,2,1,43,0,0,95,4,1200
9967569,1955,4000887,1,1,30,0,0,45,3,4000
9971660,1919,4023399,1,1,32,0,0,44,3,8000
9974493,0,4023147,1,1,12,0,1,51,4,8000
9974354,1904,4000064,1,1,37,0,0,58,3,4000
12673267,0,4003220,1,1,0,0,0,0,2,6000
10073219,1917,4023477,1,1,24,0,0,30,3,5000
10073219,1917,4023477,1,1,24,0,0,30,3,9434
9924398,1976,4001464,1,1,84,0,0,76,3,3000
9924398,1976,4001464,1,1,84,0,0,76,3,4415
9924398,1976,4001464,1,1,84,0,0,76,3,6005
9924398,1976,4001464,1,1,84,0,0,76,3,9434
9924398,1976,4001464,1,1,84,0,0,76,3,3274
9900880,1643,4022937,2,1,2,0,0,21,4,1200
9900880,1643,4022937,2,1,2,0,0,21,4,1800
9923217,1974,4000777,2,1,24,0,0,31,3,9500
9923217,1974,4000777,2,1,24,0,0,31,3,1200
9923217,1974,4000777,2,1,24,0,0,31,3,4347
9923217,1974,4000777,2,1,24,0,0,31,3,6062
9970978,1909,4001031,1,1,52,0,0,62,3,9500
9970978,1909,4001031,1,1,52,0,0,62,3,4347
9970978,1909,4001031,1,1,52,0,0,62,3,8610
9970978,1909,4001031,1,1,52,0,0,62,3,8800
9975176,1955,4002545,3,1,25,0,0,22,3,20144
9975176,1955,4002545,3,1,25,0,0,22,3,6850
12882894,1935,4032402,1,1,16,0,0,14,2,8000
9978167,1843,4022822,2,1,43,0,0,95,4,1200
9975204,1957,4002545,3,1,25,0,0,22,3,20144
9975204,1957,4002545,3,1,25,0,0,22,3,6850
10064353,1920,4023429,2,1,90,0,0,129,4,1200
10064353,1920,4023429,2,1,90,0,0,129,4,1232
10062992,1910,4023429,2,1,90,0,0,129,4,1200
10062992,1910,4023429,2,1,90,0,0,129,4,1232
10063952,1911,4023429,2,1,90,0,0,129,4,1200
10063952,1911,4023429,2,1,90,0,0,129,4,1232
9918553,1989,4000516,1,1,62,0,4,43,3,2500
9918553,1989,4000516,1,1,62,0,4,43,3,3989
9974578,1638,4023147,1,1,12,0,1,51,4,8000
9975225,1979,4002545,3,1,25,0,0,22,3,20144
9975225,1979,4002545,3,1,25,0,0,22,3,6850
9970453,0,4022749,1,1,62,0,0,77,4,8816
9970453,0,4022749,1,1,62,0,0,77,4,8000
9970453,0,4022749,1,1,62,0,0,77,4,8000
10051675,1932,4023424,1,1,18,0,0,37,3,8000
9895206,1906,4023433,1,1,20,0,0,43,4,3000
9895206,1906,4023433,1,1,20,0,0,43,4,2500
9895206,1906,4023433,1,1,20,0,0,43,4,3989
9909286,1999,4003012,2,1,108,0,0,63,3,2000
9919451,1889,9845009,1,1,4,0,0,9,0,6037
9919451,1889,9845009,1,1,4,0,0,9,0,9434
9936276,1810,4023008,1,1,6,0,0,11,3,22100
9936276,1810,4023008,1,1,6,0,0,11,3,22100
9936276,1810,4023008,1,1,6,0,0,11,3,8320
9922380,1934,4000066,1,1,62,0,0,82,4,6000
9904494,1988,4001918,1,1,28,0,0,24,3,6000
9930169,1961,4022753,1,1,32,0,0,32,3,8712
9930169,1961,4022753,1,1,32,0,0,32,3,8703
9975043,1987,4003012,2,1,108,0,0,63,3,2000
9987156,1978,4001084,2,1,48,0,0,61,3,1000
9987156,1978,4001084,2,1,48,0,0,61,3,9434
9882120,1913,4023443,1,1,19,0,0,24,3,4000
9882120,1913,4023443,1,1,19,0,0,24,3,8847
9882120,1913,4023443,1,1,19,0,0,24,3,8132
9922454,1913,4000067,1,1,68,0,0,88,4,8000
9922454,1913,4000067,1,1,68,0,0,88,4,8458
9931729,1915,4000067,1,1,68,0,0,88,4,8000
9931729,1915,4000067,1,1,68,0,0,88,4,8458
9926570,1984,4001690,1,1,49,0,0,46,3,9100
9926570,1984,4001690,1,1,49,0,0,46,3,9434
9996191,1654,4023147,1,1,12,0,1,51,4,8000
9974777,1891,4022921,1,1,10,0,0,20,3,8000
9974777,1891,4022921,1,1,10,0,0,20,3,9056
9976076,1937,4001125,1,1,62,0,0,53,3,9000
9976076,1937,4001125,1,1,62,0,0,53,3,9050
9976076,1937,4001125,1,1,62,0,0,53,3,2942
9976076,1937,4001125,1,1,62,0,0,53,3,6144
9976076,1937,4001125,1,1,62,0,0,53,3,8487
10072768,1985,4001918,1,1,28,0,0,24,3,6000
10063826,1920,4023429,2,1,90,0,0,129,4,1200
10063826,1920,4023429,2,1,90,0,0,129,4,1232
13767101,0,4023006,2,1,2,0,0,11,3,1200
9839220,1900,4022823,2,1,40,0,0,75,4,1000
9839220,1900,4022823,2,1,40,0,0,75,4,1180
9839220,1900,4022823,2,1,40,0,0,75,4,9434
9924805,1788,4022837,2,1,15,0,0,40,5,1200
9919567,1947,4000050,2,1,64,0,0,82,3,1071
9919567,1947,4000050,2,1,64,0,0,82,3,8000
9923627,1913,4023429,2,1,90,0,0,129,4,1200
9923627,1913,4023429,2,1,90,0,0,129,4,1232
9924847,1869,4022950,1,1,10,0,0,20,3,4000
9924847,1869,4022950,1,1,10,0,0,20,3,5736
9924847,1869,4022950,1,1,10,0,0,20,3,5020
9932782,1872,4022829,3,1,12,0,0,31,5,6612
9932782,1872,4022829,3,1,12,0,0,31,5,50100
9932782,1872,4022829,3,1,12,0,0,31,5,6622
9932782,1872,4022829,3,1,12,0,0,31,5,6622
9998005,1807,4023196,1,1,5,0,0,15,3,8314
9998005,1807,4023196,1,1,5,0,0,15,3,8000
9998005,1807,4023196,1,1,5,0,0,15,3,5736
9998065,1926,4023402,1,1,48,0,0,62,4,4000
10004024,1935,4026290,2,1,19,0,0,37,3,2203
10004024,1935,4026290,2,1,19,0,0,37,3,2400
10004024,1935,4026290,2,1,19,0,0,37,3,1852
9985174,1845,4022822,2,1,43,0,0,95,4,1200
9884159,1944,4023501,1,1,10,0,0,15,3,5600
9884159,1944,4023501,1,1,10,0,0,15,3,5736
9789411,1944,4000040,1,1,52,1,0,80,5,1000
9789411,1944,4000040,1,1,52,1,0,80,5,8267
9884193,1797,4022917,1,1,14,0,0,33,3,8000
9936764,1982,4000435,1,1,62,0,0,49,3,8000
9932095,1964,4000887,1,1,30,0,0,45,3,4000
9936326,1833,4023008,1,1,6,0,0,11,3,22100
9936326,1833,4023008,1,1,6,0,0,11,3,22100
9936326,1833,4023008,1,1,6,0,0,11,3,8320
9999444,1970,4002398,1,1,58,0,0,65,3,8400
9999444,1970,4002398,1,1,58,0,0,65,3,4665
9996332,1650,4023147,1,1,12,0,1,51,4,8000
9997563,1806,4022934,2,1,15,0,0,42,4,1426
9997563,1806,4022934,2,1,15,0,0,42,4,2000
9585850,1876,4022827,1,1,65,0,0,107,4,6440
9585850,1876,4022827,1,1,65,0,0,107,4,4532
9884570,1965,4002398,1,1,58,0,0,65,3,8400
9884570,1965,4002398,1,1,58,0,0,65,3,4665
9922569,1925,4023402,1,1,48,0,0,62,4,4000
9925809,1873,4022825,1,1,150,0,0,274,5,4000
9926140,1803,4023490,1,1,1,0,0,16,3,6374
9926140,1803,4023490,1,1,1,0,0,16,3,1530
9926140,1803,4023490,1,1,1,0,0,16,3,9434
9926140,1803,4023490,1,1,1,0,0,16,3,3326
9926140,1803,4023490,1,1,1,0,0,16,3,72160
10010343,1926,4026070,3,1,7,0,0,6,3,6900
10013428,1898,4003676,3,1,49,0,0,53,4,6950
10013428,1898,4003676,3,1,49,0,0,53,4,6900
10010234,1913,4023469,2,1,17,0,0,28,3,1325
10010234,1913,4023469,2,1,17,0,0,28,3,1000
10010234,1913,4023469,2,1,17,0,0,28,3,9434
13318349,1912,4022828,1,1,103,0,0,164,4,3800
13318349,1912,4022828,1,1,103,0,0,164,4,3400
13318349,1912,4022828,1,1,103,0,0,164,4,8458
13318349,1912,4022828,1,1,103,0,0,164,4,5736
10005257,1908,4022753,1,1,32,0,0,32,3,8712
10005257,1908,4022753,1,1,32,0,0,32,3,8703
10015423,1791,4022879,2,1,7,0,0,14,4,75015
10015423,1791,4022879,2,1,7,0,0,14,4,1430
10015423,1791,4022879,2,1,7,0,0,14,4,1110
10015423,1791,4022879,2,1,7,0,0,14,4,75000
10019704,1928,4002436,1,1,25,0,0,35,3,4000
11527226,1934,4023384,2,1,33,0,0,50,4,1000
11527226,1934,4023384,2,1,33,0,0,50,4,9434
9891112,1968,4000188,1,2,146,0,0,277,4,4800
9891112,1968,4000188,1,2,146,0,0,277,4,14600
9932148,1955,4000066,1,1,62,0,0,82,4,6000
9949326,1939,4002019,1,1,31,0,0,29,3,8000
9949326,1939,4002019,1,1,31,0,0,29,3,6600
9936735,1902,4023443,1,1,19,0,0,24,3,4000
9936735,1902,4023443,1,1,19,0,0,24,3,8847
9936735,1902,4023443,1,1,19,0,0,24,3,8132
9938747,1936,4000040,1,1,52,1,0,80,5,1000
9938747,1936,4000040,1,1,52,1,0,80,5,8267
9997444,0,4023147,1,1,12,0,1,51,4,8000
10010737,1885,4003676,3,1,49,0,0,53,4,6950
10010737,1885,4003676,3,1,49,0,0,53,4,6900
10005285,1908,4022753,1,1,32,0,0,32,3,8712
10005285,1908,4022753,1,1,32,0,0,32,3,8703
10010515,1915,4003676,3,1,49,0,0,53,4,6950
10010515,1915,4003676,3,1,49,0,0,53,4,6900
10005238,1908,4022753,1,1,32,0,0,32,3,8712
10005238,1908,4022753,1,1,32,0,0,32,3,8703
9891325,1993,4005207,1,1,142,1,18,130,4,8000
9895073,1936,4023433,1,1,20,0,0,43,4,3000
9895073,1936,4023433,1,1,20,0,0,43,4,2500
9895073,1936,4023433,1,1,20,0,0,43,4,3989
9899343,1996,4001143,3,1,40,0,0,42,3,6500
10796287,1978,4000072,1,1,256,0,0,385,5,3000
10170561,1856,4022825,1,1,150,0,0,274,5,4000
10170673,1893,4022825,1,1,150,0,0,274,5,4000
10348560,1868,4022875,2,1,30,0,0,62,4,75015
10348560,1868,4022875,2,1,30,0,0,62,4,1510
10348560,1868,4022875,2,1,30,0,0,62,4,75000
10308619,1921,4022870,2,1,17,0,0,36,4,75015
10308619,1921,4022870,2,1,17,0,0,36,4,1000
10308619,1921,4022870,2,1,17,0,0,36,4,9434
10308619,1921,4022870,2,1,17,0,0,36,4,75000
10308679,1879,4022870,2,1,17,0,0,36,4,75015
10308679,1879,4022870,2,1,17,0,0,36,4,1000
10308679,1879,4022870,2,1,17,0,0,36,4,9434
10308679,1879,4022870,2,1,17,0,0,36,4,75000
10477819,1933,4000040,1,1,52,1,0,80,5,1000
10477819,1933,4000040,1,1,52,1,0,80,5,8267
10871461,1841,4022880,2,1,24,0,0,28,3,1200
10939107,1995,4005207,1,1,142,1,18,130,4,8000
10396329,1996,4000319,1,1,195,0,0,227,4,6000
11037704,1995,4005207,1,1,142,1,18,130,4,8000
10626834,1891,4022828,1,1,103,0,0,164,4,3800
10626834,1891,4022828,1,1,103,0,0,164,4,3400
10626834,1891,4022828,1,1,103,0,0,164,4,8458
10626834,1891,4022828,1,1,103,0,0,164,4,5736
10994281,1997,9840277,1,2,1,0,0,1,0,1700
10994281,1997,9840277,1,2,1,0,0,1,0,9434
10994281,1997,9840277,1,2,1,0,0,1,0,5736
10994281,1997,9840277,1,2,1,0,0,1,0,79098
11003178,1989,4005207,1,1,142,1,18,130,4,8000
10491962,1996,4000928,1,1,75,0,0,86,4,7000
10950025,2000,4000221,1,1,60,0,0,81,4,7000
10232792,0,4022823,2,1,40,0,0,75,4,1000
10232792,0,4022823,2,1,40,0,0,75,4,1180
10232792,0,4022823,2,1,40,0,0,75,4,9434
14072107,1845,4022825,1,1,150,0,0,274,5,4000
10784157,1962,4000766,1,1,145,0,1,162,4,8000
10900031,1940,4000040,1,1,52,1,0,80,5,1000
10900031,1940,4000040,1,1,52,1,0,80,5,8267
10870543,1921,4022870,2,1,17,0,0,36,4,75015
10870543,1921,4022870,2,1,17,0,0,36,4,1000
10870543,1921,4022870,2,1,17,0,0,36,4,9434
10870543,1921,4022870,2,1,17,0,0,36,4,75000
10688792,1997,10664091,1,1,0,0,0,0,0,7614
11003191,1989,4005207,1,1,142,1,18,130,4,8000
11013823,1979,4000928,1,1,75,0,0,86,4,7000
13818539,0,4022823,2,1,40,0,0,75,4,1000
13818539,0,4022823,2,1,40,0,0,75,4,1180
13818539,0,4022823,2,1,40,0,0,75,4,9434
10688948,1993,10664091,1,1,0,0,0,0,0,7614
10950099,1998,4000221,1,1,60,0,0,81,4,7000
10833228,2003,4001117,1,1,80,0,0,48,3,8000
10858269,1990,4001896,1,1,84,0,2,113,4,4600
10858269,1990,4001896,1,1,84,0,2,113,4,4600
10283807,1999,4003012,2,1,108,0,0,63,3,2000
10371287,1497,4023139,1,1,2,0,0,24,4,8000
10829116,1991,4001117,1,1,80,0,0,48,3,8000
10796322,1972,4000072,1,1,256,0,0,385,5,3000
10303361,0,4022823,2,1,40,0,0,75,4,1000
10303361,0,4022823,2,1,40,0,0,75,4,1180
10303361,0,4022823,2,1,40,0,0,75,4,9434
10296784,1951,4002535,3,1,26,0,0,29,3,6648
10497311,1959,4000928,1,1,75,0,0,86,4,7000
10496010,1988,4000928,1,1,75,0,0,86,4,7000
10944006,2000,4000221,1,1,60,0,0,81,4,7000
11102575,1997,10542315,2,1,30,0,0,35,3,1200
10952133,1875,4022827,1,1,65,0,0,107,4,6440
10952133,1875,4022827,1,1,65,0,0,107,4,4532
10994995,1995,4021179,1,2,33,0,0,43,3,6215
10994995,1995,4021179,1,2,33,0,0,43,3,4400
10296803,1941,4002535,3,1,26,0,0,29,3,6648
10264932,1917,4001988,1,1,14,0,0,34,3,4000
10265641,1918,4001988,1,1,14,0,0,34,3,4000
10264945,1917,4001988,1,1,14,0,0,34,3,4000
10247130,1911,4000030,2,1,62,0,0,94,4,2500
10247130,1911,4000030,2,1,62,0,0,94,4,1288
10497026,1966,4000928,1,1,75,0,0,86,4,7000
10121760,1913,4000067,1,1,68,0,0,88,4,8000
10121760,1913,4000067,1,1,68,0,0,88,4,8458
10126701,1913,4000067,1,1,68,0,0,88,4,8000
10126701,1913,4000067,1,1,68,0,0,88,4,8458
10120536,1954,4000066,1,1,62,0,0,82,4,6000
10127094,1927,4000067,1,1,68,0,0,88,4,8000
10127094,1927,4000067,1,1,68,0,0,88,4,8458
10119228,1953,4000066,1,1,62,0,0,82,4,6000
10123333,1956,4000066,1,1,62,0,0,82,4,6000
10124890,1910,4000067,1,1,68,0,0,88,4,8000
10124890,1910,4000067,1,1,68,0,0,88,4,8458
10123116,1915,4000067,1,1,68,0,0,88,4,8000
10123116,1915,4000067,1,1,68,0,0,88,4,8458
10123270,1952,4000066,1,1,62,0,0,82,4,6000
10303102,1924,4022823,2,1,40,0,0,75,4,1000
10303102,1924,4022823,2,1,40,0,0,75,4,1180
10303102,1924,4022823,2,1,40,0,0,75,4,9434
10303488,0,4022823,2,1,40,0,0,75,4,1000
10303488,0,4022823,2,1,40,0,0,75,4,1180
10303488,0,4022823,2,1,40,0,0,75,4,9434
10626901,1906,4022828,1,1,103,0,0,164,4,3800
10626901,1906,4022828,1,1,103,0,0,164,4,3400
10626901,1906,4022828,1,1,103,0,0,164,4,8458
10626901,1906,4022828,1,1,103,0,0,164,4,5736
10625265,1911,4022828,1,1,103,0,0,164,4,3800
10625265,1911,4022828,1,1,103,0,0,164,4,3400
10625265,1911,4022828,1,1,103,0,0,164,4,8458
10625265,1911,4022828,1,1,103,0,0,164,4,5736
10123297,1953,4000066,1,1,62,0,0,82,4,6000
10118746,1956,4000066,1,1,62,0,0,82,4,6000
10127675,1917,4000067,1,1,68,0,0,88,4,8000
10127675,1917,4000067,1,1,68,0,0,88,4,8458
10124755,1925,4000067,1,1,68,0,0,88,4,8000
10124755,1925,4000067,1,1,68,0,0,88,4,8458
10158125,1977,4000602,1,1,40,0,0,51,4,3000
10158125,1977,4000602,1,1,40,0,0,51,4,8000
10150510,1930,4000602,1,1,40,0,0,51,4,3000
10150510,1930,4000602,1,1,40,0,0,51,4,8000
10156462,1967,4000602,1,1,40,0,0,51,4,3000
10156462,1967,4000602,1,1,40,0,0,51,4,8000
10331144,1925,4023440,1,1,44,0,0,59,4,3860
10156430,1967,4000602,1,1,40,0,0,51,4,3000
10156430,1967,4000602,1,1,40,0,0,51,4,8000
10158372,1964,4000602,1,1,40,0,0,51,4,3000
10158372,1964,4000602,1,1,40,0,0,51,4,8000
10158396,1961,4000602,1,1,40,0,0,51,4,3000
10158396,1961,4000602,1,1,40,0,0,51,4,8000
10170163,1892,4022825,1,1,150,0,0,274,5,4000
10172531,1863,4022825,1,1,150,0,0,274,5,4000
10157423,1972,4000602,1,1,40,0,0,51,4,3000
10157423,1972,4000602,1,1,40,0,0,51,4,8000
10316350,1872,4022999,1,1,3,0,0,7,4,8330
10316350,1872,4022999,1,1,3,0,0,7,4,8330
10316350,1872,4022999,1,1,3,0,0,7,4,8000
10316350,1872,4022999,1,1,3,0,0,7,4,8808
13550987,1880,4022827,1,1,65,0,0,107,4,6440
13550987,1880,4022827,1,1,65,0,0,107,4,4532
10317617,1948,4002109,3,1,30,0,0,32,3,6500
10317617,1948,4002109,3,1,30,0,0,32,3,6850
10303178,1940,4022823,2,1,40,0,0,75,4,1000
10303178,1940,4022823,2,1,40,0,0,75,4,1180
10303178,1940,4022823,2,1,40,0,0,75,4,9434
10858024,1993,4001896,1,1,84,0,2,113,4,4600
10858024,1993,4001896,1,1,84,0,2,113,4,4600
10858040,1977,4001896,1,1,84,0,2,113,4,4600
10858040,1977,4001896,1,1,84,0,2,113,4,4600
10170984,1875,4022825,1,1,150,0,0,274,5,4000
10170948,1887,4022825,1,1,150,0,0,274,5,4000
10170629,1877,4022825,1,1,150,0,0,274,5,4000
10348732,1868,4022875,2,1,30,0,0,62,4,75015
10348732,1868,4022875,2,1,30,0,0,62,4,1510
10348732,1868,4022875,2,1,30,0,0,62,4,75000
10303309,1908,4022823,2,1,40,0,0,75,4,1000
10303309,1908,4022823,2,1,40,0,0,75,4,1180
10303309,1908,4022823,2,1,40,0,0,75,4,9434
12827678,1949,4001464,1,1,84,0,0,76,3,3000
12827678,1949,4001464,1,1,84,0,0,76,3,4415
12827678,1949,4001464,1,1,84,0,0,76,3,6005
12827678,1949,4001464,1,1,84,0,0,76,3,9434
12827678,1949,4001464,1,1,84,0,0,76,3,3274
12827696,1957,4001464,1,1,84,0,0,76,3,3000
12827696,1957,4001464,1,1,84,0,0,76,3,4415
12827696,1957,4001464,1,1,84,0,0,76,3,6005
12827696,1957,4001464,1,1,84,0,0,76,3,9434
12827696,1957,4001464,1,1,84,0,0,76,3,3274
10703991,1931,4000066,1,1,62,0,0,82,4,6000
11561379,1975,4000498,1,1,22,0,0,12,3,8000
11561502,1990,4000498,1,1,22,0,0,12,3,8000
11444287,1992,4002307,1,2,70,0,0,77,3,3000
11240848,1992,4000072,1,1,256,0,0,385,5,3000
11978068,2005,4001084,2,1,48,0,0,61,3,1000
11978068,2005,4001084,2,1,48,0,0,61,3,9434
11680990,1971,4002295,1,1,105,0,0,90,4,8000
12479294,1925,4023402,1,1,48,0,0,62,4,4000
11125166,1998,4000168,1,1,39,0,0,26,3,8000
11125166,1998,4000168,1,1,39,0,0,26,3,8400
11752432,1979,4004010,3,1,43,1,5,36,3,6500
11624080,2003,4004973,1,1,19,0,0,22,3,8000
12084215,2005,4001117,1,1,80,0,0,48,3,8000
12042677,1868,4022861,3,1,12,0,0,26,3,6900
12087070,1998,4001263,1,2,22,0,0,20,3,1000
12087070,1998,4001263,1,2,22,0,0,20,3,8000
11724488,1996,4002296,2,1,189,0,0,177,4,3000
11724488,1996,4002296,2,1,189,0,0,177,4,3000
11724832,1964,4000188,1,2,146,0,0,277,4,4800
11724832,1964,4000188,1,2,146,0,0,277,4,14600
11725951,1969,4000188,1,2,146,0,0,277,4,4800
11725951,1969,4000188,1,2,146,0,0,277,4,14600
11631377,1919,4023399,1,1,32,0,0,44,3,8000
11607009,1991,4000766,1,1,145,0,1,162,4,8000
