Objektbez,Jahr,namident,sprcode,Geschlecht,gebjahr,todjahr,ausstellungen,events,performances,literatur,rating,NATIONALITAET
"scultura in bronzo",2000,"Soldini, Ivo",ITA,M,1951,,85,0,0,56,***,CH
"scultura in bronzo",1999,"Soldini, Ivo",ITA,M,1951,,85,0,0,56,***,CH
"scultura in bronzo",1980,"Soldini, Ivo",ITA,M,1951,,85,0,0,56,***,CH
"scultura in bronzo",2004,"Soldini, Ivo",ITA,M,1951,,85,0,0,56,***,CH
Tuschezeichnung,1939,"Soutter, Louis Adolphe",FRA,M,1871,1942,74,0,0,99,*****,CH
Stahlplastik,1989,"Moser, René",DEU,M,1943,,43,0,0,35,***,CH
Stahlplastik,1989,"Moser, René",DEU,M,1943,,43,0,0,35,***,CH
Plastik,1978,"Moser, René",DEU,M,1943,,43,0,0,35,***,CH
aquarelle,2000,"Urban, Janos",FRA,M,1934,,31,0,0,38,***,"CH, H"
aquarelle,2000,"Urban, Janos",FRA,M,1934,,31,0,0,38,***,"CH, H"
"technique mixte",1995,"Urban, Janos",FRA,M,1934,,31,0,0,38,***,"CH, H"
"technique mixte",1996,"Urban, Janos",FRA,M,1934,,31,0,0,38,***,"CH, H"
Plastik,1990,"Rickenbacher, Josef",DEU,M,1925,2004,5,0,0,13,***,CH
Ölmalerei,1872,"Walliser Raphael > Ritz, Maria Joseph Franz Anton Raphael",DEU,,1829,1894,16,0,0,29,****,CH
"Foto Art",1986,"Villiger, Johanna Franziska > Villiger, Hannah",DEU,,1951,1997,68,0,0,88,****,CH
Fotografie,1985,"Villiger, Johanna Franziska > Villiger, Hannah",DEU,,1951,1997,68,0,0,88,****,CH
"pittura ad olio",1645,"Toriani, Francesco > Torriani, Francesco",ITA,,1612,1683,3,0,0,9,***,CH
Zeichnung,2004,"Coray, Lucia",DEU,F,1957,,51,0,0,20,***,CH
Zeichnung,2005,"Coray, Lucia",DEU,F,1957,,51,0,0,20,***,CH
Tuschezeichnung,1980,"Coray, Lucia",DEU,F,1957,,51,0,0,20,***,CH
Acrylmalerei,1985,"Coray, Lucia",DEU,F,1957,,51,0,0,20,***,CH
Ölmalerei,2000,"Z'Graggen, Maria Magdalena",DEU,F,1958,,26,0,0,10,**,CH
Ölmalerei,2000,"Z'Graggen, Maria Magdalena",DEU,F,1958,,26,0,0,10,**,CH
Gouache,1974,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Gouache,1982,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Gouache,1982,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1983,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Malerei,1978,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Linolschnitt,1987,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Gouache,1975,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Aquarell,1987,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Kreidezeichnung,1979,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Ölmalerei,1986,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Ölmalerei,1992,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Radierung,1985,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1983,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Tuschezeichnung,1981,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1991,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1994,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Zeichnung,1990,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Gouache,1977,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Gouache,1975,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Aquarell,1987,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1991,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1992,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1981,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1981,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Aquarell,1985,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Aquarell,1984,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Tuschezeichnung,1979,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1984,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1983,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1981,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Ölmalerei,1987,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1992,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Dispersionsmalerei,1979,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Tuschezeichnung,1981,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1981,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Ölmalerei,1994,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1989,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1981,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Kohlezeichnung,1990,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Gouache,1990,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Mischtechnik,1976,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Tintenzeichnung,1985,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Farbstiftzeichnung,1973,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Bleistiftzeichnung,1975,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Bleistiftzeichnung,1975,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Tuschezeichnung,1976,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Gouache,1976,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1994,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1994,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1995,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1994,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1995,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1995,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1993,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Ölmalerei,1991,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1989,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1990,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1993,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1994,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1989,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Mischtechnik,1982,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Aquarell,1974,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Aquarell,1976,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Tuschezeichnung,1990,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1984,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1987,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1981,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1982,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Malerei,1984,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Tuschezeichnung,1984,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Tuschezeichnung,1971,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1984,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1981,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Gouache,1975,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Gouache,1973,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Gouache,1981,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Gouache,1990,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1987,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Aquarell,1996,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Monotypie,1994,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1988,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1994,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1994,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1994,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1995,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1995,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Kohlezeichnung,1988,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Mischtechnik,1970,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Gouache,1981,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Monotypie,1989,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Gouache,1989,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Tuschezeichnung,1983,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Malerei,1978,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Malerei,1977,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Gouache,1978,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Gouache,1977,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1986,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1983,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Kreidezeichnung,1983,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1983,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1983,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1983,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1983,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Gouache,1978,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Bleistiftzeichnung,1976,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Tuschezeichnung,1982,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Tuschezeichnung,1983,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1983,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1981,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1979,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Ölmalerei,1989,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1980,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Gouache,1977,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Aquarell,1987,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Gouache,1976,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Mischtechnik,1983,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1982,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1982,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Gouache,1992,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Ölmalerei,1984,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Aquarell,1974,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Aquarell,1968,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1992,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1992,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1992,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Mischtechnik,1981,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Mischtechnik,1981,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Bleistiftzeichnung,1989,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Tuschezeichnung,1989,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Gouache,1978,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Gouache,1990,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Collage,1968,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Gouache,1978,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Aquarell,1985,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Gouache,1979,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Bleistiftzeichnung,1974,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Aquarell,1992,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Mischtechnik,1990,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Mischtechnik,1990,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Mischtechnik,1990,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Mischtechnik,1990,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Gouache,1990,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1992,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Mischtechnik,1983,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Tuschezeichnung,1983,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Mischtechnik,1979,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Aquarell,1991,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1992,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Monotypie,1989,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Bleistiftzeichnung,1975,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Bleistiftzeichnung,1975,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Bleistiftzeichnung,1975,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Bleistiftzeichnung,1975,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Keramik,1996,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Buch,1974,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Buch,1974,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Buch,1974,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Buch,1974,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Buch,1974,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Buch,1974,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Buch,1974,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Buch,1974,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Buch,1974,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Buch,1974,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Buch,1974,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Buch,1974,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Buch,1974,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Radierung,1988,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Mischtechnik,1989,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1989,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1983,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1992,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1983,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1983,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Wandmalerei,1989,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Installation,1985,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Installation,1986,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1989,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1988,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1989,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Ölmalerei,1988,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1987,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Aquarell,1978,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1986,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Tuschezeichnung,1983,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Mischtechnik,1984,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1982,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1983,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1983,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1983,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1987,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1991,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Tuschezeichnung,1981,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Mischtechnik,1979,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Mischtechnik,1979,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Tonrelief,1993,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Tonrelief,1990,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Tonplastik,1996,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Tonplastik,1996,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Aquarell,1996,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Bronzeplastik,1990,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1988,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Radierung,1988,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Radierung,1988,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Radierung,1988,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Grafik,1988,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Grafik,1988,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Aquarell,1988,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Mischtechnik,1986,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Tonrelief,1992,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Objektkunst,1993,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Monotypie,1995,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Radierung,1988,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Radierung,1988,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Radierung,1988,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Radierung,1988,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Aquarell,1996,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Kugelschreiberzeichnung,1985,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Tuschezeichnung,1971,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Radierung,1988,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Monotypie,1995,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Kohlezeichnung,1993,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Gouache,1974,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Objektkästchen,1972,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Radierung,1988,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Radierung,1988,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Radierung,1988,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Radierung,1988,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Bronzeplastik,1990,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Bronzeplastik,1990,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Mischtechnik,1973,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1980,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Radierung,1988,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Objektkunst,1993,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Radierung,1988,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Grafik,1988,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Grafik,1988,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Installation,1976,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Aquarell,1985,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Kreidezeichnung,1987,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Malerei,1979,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1991,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Tuschezeichnung,1986,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1991,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Tuschezeichnung,1982,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Mischtechnik,1981,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Aquarell,1985,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Gouache,1984,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Mischtechnik,1973,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Gipsplastik,1987,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Gipsplastik,1987,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Monotypie,1995,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Aquarell,1975,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Mischtechnik,1992,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Bleistiftzeichnung,1975,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Bleistiftzeichnung,1975,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Tonplastik,1993,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Bleistiftzeichnung,1975,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Bleistiftzeichnung,1975,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Installation,1986,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Radierung,1988,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Mischtechnik,1979,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Bleistiftzeichnung,1977,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1992,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Monotypie,1995,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Monotypie,1995,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Objektkästchen,1972,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Kohlezeichnung,1990,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Kreidezeichnung,1990,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Monotypie,1988,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Radierung,1988,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Bleistiftzeichnung,1984,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Acrylmalerei,1979,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
Ölmalerei,1984,"Disler, Martin",DEU,M,1949,1996,479,0,0,1056,*****,CH
