HAUPTNR,JAHR,URHAUPTNR,SPRCODE,GESCHLECHT,AUSSTELLUNGEN,EVENTS,PER2OR1ANCES,LITERATUR,RATING,PLZ
12141637,1970,4001490,1,1,17,0,0,15,3,1030
12825003,1941,4022676,2,0,174,0,0,180,4,1188
12825003,1941,4022676,2,0,174,0,0,180,4,1000
12825003,1941,4022676,2,0,174,0,0,180,4,9434
12806531,1951,4022676,2,0,174,0,0,180,4,1188
12806531,1951,4022676,2,0,174,0,0,180,4,1000
12806531,1951,4022676,2,0,174,0,0,180,4,9434
12819615,1941,4022676,2,0,174,0,0,180,4,1188
12819615,1941,4022676,2,0,174,0,0,180,4,1000
12819615,1941,4022676,2,0,174,0,0,180,4,9434
12917245,1941,4022676,2,0,174,0,0,180,4,1188
12917245,1941,4022676,2,0,174,0,0,180,4,1000
12917245,1941,4022676,2,0,174,0,0,180,4,9434
12855521,1947,4022676,2,0,174,0,0,180,4,1188
12855521,1947,4022676,2,0,174,0,0,180,4,1000
12855521,1947,4022676,2,0,174,0,0,180,4,9434
12814702,1960,4022676,2,0,174,0,0,180,4,1188
12814702,1960,4022676,2,0,174,0,0,180,4,1000
12814702,1960,4022676,2,0,174,0,0,180,4,9434
12819617,1941,4022676,2,0,174,0,0,180,4,1188
12819617,1941,4022676,2,0,174,0,0,180,4,1000
12819617,1941,4022676,2,0,174,0,0,180,4,9434
12816471,1941,4022676,2,0,174,0,0,180,4,1188
12816471,1941,4022676,2,0,174,0,0,180,4,1000
12816471,1941,4022676,2,0,174,0,0,180,4,9434
12887028,1950,4022676,2,0,174,0,0,180,4,1188
12887028,1950,4022676,2,0,174,0,0,180,4,1000
12887028,1950,4022676,2,0,174,0,0,180,4,9434
12826016,1950,4022676,2,0,174,0,0,180,4,1188
12826016,1950,4022676,2,0,174,0,0,180,4,1000
12826016,1950,4022676,2,0,174,0,0,180,4,9434
13202674,1520,4022816,1,0,67,0,0,435,5,3000
12745060,1951,4022676,2,0,174,0,0,180,4,1188
12745060,1951,4022676,2,0,174,0,0,180,4,1000
12745060,1951,4022676,2,0,174,0,0,180,4,9434
12788571,1951,4022676,2,0,174,0,0,180,4,1188
12788571,1951,4022676,2,0,174,0,0,180,4,1000
12788571,1951,4022676,2,0,174,0,0,180,4,9434
12961531,1960,4022676,2,0,174,0,0,180,4,1188
12961531,1960,4022676,2,0,174,0,0,180,4,1000
12961531,1960,4022676,2,0,174,0,0,180,4,9434
12949731,1960,4022676,2,0,174,0,0,180,4,1188
12949731,1960,4022676,2,0,174,0,0,180,4,1000
12949731,1960,4022676,2,0,174,0,0,180,4,9434
12961320,1960,4022676,2,0,174,0,0,180,4,1188
12961320,1960,4022676,2,0,174,0,0,180,4,1000
12961320,1960,4022676,2,0,174,0,0,180,4,9434
12959579,1941,4022676,2,0,174,0,0,180,4,1188
12959579,1941,4022676,2,0,174,0,0,180,4,1000
12959579,1941,4022676,2,0,174,0,0,180,4,9434
12931159,1951,4022676,2,0,174,0,0,180,4,1188
12931159,1951,4022676,2,0,174,0,0,180,4,1000
12931159,1951,4022676,2,0,174,0,0,180,4,9434
12980613,1953,4022676,2,0,174,0,0,180,4,1188
12980613,1953,4022676,2,0,174,0,0,180,4,1000
12980613,1953,4022676,2,0,174,0,0,180,4,9434
13133751,1953,4022676,2,0,174,0,0,180,4,1188
13133751,1953,4022676,2,0,174,0,0,180,4,1000
13133751,1953,4022676,2,0,174,0,0,180,4,9434
12861770,1946,4022676,2,0,174,0,0,180,4,1188
12861770,1946,4022676,2,0,174,0,0,180,4,1000
12861770,1946,4022676,2,0,174,0,0,180,4,9434
12962916,1946,4022676,2,0,174,0,0,180,4,1188
12962916,1946,4022676,2,0,174,0,0,180,4,1000
12962916,1946,4022676,2,0,174,0,0,180,4,9434
12678339,1949,4022676,2,0,174,0,0,180,4,1188
12678339,1949,4022676,2,0,174,0,0,180,4,1000
12678339,1949,4022676,2,0,174,0,0,180,4,9434
12895879,1953,4022676,2,0,174,0,0,180,4,1188
12895879,1953,4022676,2,0,174,0,0,180,4,1000
12895879,1953,4022676,2,0,174,0,0,180,4,9434
12857988,1943,4022676,2,0,174,0,0,180,4,1188
12857988,1943,4022676,2,0,174,0,0,180,4,1000
12857988,1943,4022676,2,0,174,0,0,180,4,9434
12983002,1960,4022676,2,0,174,0,0,180,4,1188
12983002,1960,4022676,2,0,174,0,0,180,4,1000
12983002,1960,4022676,2,0,174,0,0,180,4,9434
11982697,1920,4025850,2,0,14,0,0,20,3,1200
11982697,1920,4025850,2,0,14,0,0,20,3,1814
12290881,1520,4022816,1,0,67,0,0,435,5,3000
13876927,1510,12858321,1,0,2,0,0,13,3,9434
13876927,1510,12858321,1,0,2,0,0,13,3,5736
13876927,1510,12858321,1,0,2,0,0,13,3,9434
13876927,1510,12858321,1,0,2,0,0,13,3,5736
13955373,1498,9664894,1,0,9,0,0,28,3,8000
12961984,1960,4022676,2,0,174,0,0,180,4,1188
12961984,1960,4022676,2,0,174,0,0,180,4,1000
12961984,1960,4022676,2,0,174,0,0,180,4,9434
12977983,1951,4022676,2,0,174,0,0,180,4,1188
12977983,1951,4022676,2,0,174,0,0,180,4,1000
12977983,1951,4022676,2,0,174,0,0,180,4,9434
12999367,1962,4022676,2,0,174,0,0,180,4,1188
12999367,1962,4022676,2,0,174,0,0,180,4,1000
12999367,1962,4022676,2,0,174,0,0,180,4,9434
12905819,1951,4022676,2,0,174,0,0,180,4,1188
12905819,1951,4022676,2,0,174,0,0,180,4,1000
12905819,1951,4022676,2,0,174,0,0,180,4,9434
12963179,1960,4022676,2,0,174,0,0,180,4,1188
12963179,1960,4022676,2,0,174,0,0,180,4,1000
12963179,1960,4022676,2,0,174,0,0,180,4,9434
13012521,1951,4022676,2,0,174,0,0,180,4,1188
13012521,1951,4022676,2,0,174,0,0,180,4,1000
13012521,1951,4022676,2,0,174,0,0,180,4,9434
13088752,1951,4022676,2,0,174,0,0,180,4,1188
13088752,1951,4022676,2,0,174,0,0,180,4,1000
13088752,1951,4022676,2,0,174,0,0,180,4,9434
13073761,1951,4022676,2,0,174,0,0,180,4,1188
13073761,1951,4022676,2,0,174,0,0,180,4,1000
13073761,1951,4022676,2,0,174,0,0,180,4,9434
13000973,1924,4022676,2,0,174,0,0,180,4,1188
13000973,1924,4022676,2,0,174,0,0,180,4,1000
13000973,1924,4022676,2,0,174,0,0,180,4,9434
12819032,1941,4022676,2,0,174,0,0,180,4,1188
12819032,1941,4022676,2,0,174,0,0,180,4,1000
12819032,1941,4022676,2,0,174,0,0,180,4,9434
12790395,1949,4022676,2,0,174,0,0,180,4,1188
12790395,1949,4022676,2,0,174,0,0,180,4,1000
12790395,1949,4022676,2,0,174,0,0,180,4,9434
12701427,1942,4022676,2,0,174,0,0,180,4,1188
12701427,1942,4022676,2,0,174,0,0,180,4,1000
12701427,1942,4022676,2,0,174,0,0,180,4,9434
12938570,1948,4022676,2,0,174,0,0,180,4,1188
12938570,1948,4022676,2,0,174,0,0,180,4,1000
12938570,1948,4022676,2,0,174,0,0,180,4,9434
12953114,1960,4022676,2,0,174,0,0,180,4,1188
12953114,1960,4022676,2,0,174,0,0,180,4,1000
12953114,1960,4022676,2,0,174,0,0,180,4,9434
12959865,1963,4022676,2,0,174,0,0,180,4,1188
12959865,1963,4022676,2,0,174,0,0,180,4,1000
12959865,1963,4022676,2,0,174,0,0,180,4,9434
12978335,1960,4022676,2,0,174,0,0,180,4,1188
12978335,1960,4022676,2,0,174,0,0,180,4,1000
12978335,1960,4022676,2,0,174,0,0,180,4,9434
12962581,1960,4022676,2,0,174,0,0,180,4,1188
12962581,1960,4022676,2,0,174,0,0,180,4,1000
12962581,1960,4022676,2,0,174,0,0,180,4,9434
12956911,1962,4022676,2,0,174,0,0,180,4,1188
12956911,1962,4022676,2,0,174,0,0,180,4,1000
12956911,1962,4022676,2,0,174,0,0,180,4,9434
12956849,1941,4022676,2,0,174,0,0,180,4,1188
12956849,1941,4022676,2,0,174,0,0,180,4,1000
12956849,1941,4022676,2,0,174,0,0,180,4,9434
12977945,1951,4022676,2,0,174,0,0,180,4,1188
12977945,1951,4022676,2,0,174,0,0,180,4,1000
12977945,1951,4022676,2,0,174,0,0,180,4,9434
13073853,1951,4022676,2,0,174,0,0,180,4,1188
13073853,1951,4022676,2,0,174,0,0,180,4,1000
13073853,1951,4022676,2,0,174,0,0,180,4,9434
12287047,1526,4022816,1,0,67,0,0,435,5,3000
12281118,1513,4022816,1,0,67,0,0,435,5,3000
13015002,1948,4022676,2,0,174,0,0,180,4,1188
13015002,1948,4022676,2,0,174,0,0,180,4,1000
13015002,1948,4022676,2,0,174,0,0,180,4,9434
13074060,1924,4022676,2,0,174,0,0,180,4,1188
13074060,1924,4022676,2,0,174,0,0,180,4,1000
13074060,1924,4022676,2,0,174,0,0,180,4,9434
13141252,1950,4022676,2,0,174,0,0,180,4,1188
13141252,1950,4022676,2,0,174,0,0,180,4,1000
13141252,1950,4022676,2,0,174,0,0,180,4,9434
13134391,1950,4022676,2,0,174,0,0,180,4,1188
13134391,1950,4022676,2,0,174,0,0,180,4,1000
13134391,1950,4022676,2,0,174,0,0,180,4,9434
13177421,1941,4022676,2,0,174,0,0,180,4,1188
13177421,1941,4022676,2,0,174,0,0,180,4,1000
13177421,1941,4022676,2,0,174,0,0,180,4,9434
13177457,1941,4022676,2,0,174,0,0,180,4,1188
13177457,1941,4022676,2,0,174,0,0,180,4,1000
13177457,1941,4022676,2,0,174,0,0,180,4,9434
12826012,1950,4022676,2,0,174,0,0,180,4,1188
12826012,1950,4022676,2,0,174,0,0,180,4,1000
12826012,1950,4022676,2,0,174,0,0,180,4,9434
12744581,1951,4022676,2,0,174,0,0,180,4,1188
12744581,1951,4022676,2,0,174,0,0,180,4,1000
12744581,1951,4022676,2,0,174,0,0,180,4,9434
12845969,1941,4022676,2,0,174,0,0,180,4,1188
12845969,1941,4022676,2,0,174,0,0,180,4,1000
12845969,1941,4022676,2,0,174,0,0,180,4,9434
12931300,1924,4022676,2,0,174,0,0,180,4,1188
12931300,1924,4022676,2,0,174,0,0,180,4,1000
12931300,1924,4022676,2,0,174,0,0,180,4,9434
12811915,1941,4022676,2,0,174,0,0,180,4,1188
12811915,1941,4022676,2,0,174,0,0,180,4,1000
12811915,1941,4022676,2,0,174,0,0,180,4,9434
13134346,1950,4022676,2,0,174,0,0,180,4,1188
13134346,1950,4022676,2,0,174,0,0,180,4,1000
13134346,1950,4022676,2,0,174,0,0,180,4,9434
13189339,1960,4022676,2,0,174,0,0,180,4,1188
13189339,1960,4022676,2,0,174,0,0,180,4,1000
13189339,1960,4022676,2,0,174,0,0,180,4,9434
13045014,1941,4022676,2,0,174,0,0,180,4,1188
13045014,1941,4022676,2,0,174,0,0,180,4,1000
13045014,1941,4022676,2,0,174,0,0,180,4,9434
12899960,1958,4022676,2,0,174,0,0,180,4,1188
12899960,1958,4022676,2,0,174,0,0,180,4,1000
12899960,1958,4022676,2,0,174,0,0,180,4,9434
13176828,1941,4022676,2,0,174,0,0,180,4,1188
13176828,1941,4022676,2,0,174,0,0,180,4,1000
13176828,1941,4022676,2,0,174,0,0,180,4,9434
12978145,1941,4022676,2,0,174,0,0,180,4,1188
12978145,1941,4022676,2,0,174,0,0,180,4,1000
12978145,1941,4022676,2,0,174,0,0,180,4,9434
12858147,1960,4022676,2,0,174,0,0,180,4,1188
12858147,1960,4022676,2,0,174,0,0,180,4,1000
12858147,1960,4022676,2,0,174,0,0,180,4,9434
12826015,1950,4022676,2,0,174,0,0,180,4,1188
12826015,1950,4022676,2,0,174,0,0,180,4,1000
12826015,1950,4022676,2,0,174,0,0,180,4,9434
12894430,1950,4022676,2,0,174,0,0,180,4,1188
12894430,1950,4022676,2,0,174,0,0,180,4,1000
12894430,1950,4022676,2,0,174,0,0,180,4,9434
13213419,1960,4022676,2,0,174,0,0,180,4,1188
13213419,1960,4022676,2,0,174,0,0,180,4,1000
13213419,1960,4022676,2,0,174,0,0,180,4,9434
13141458,1950,4022676,2,0,174,0,0,180,4,1188
13141458,1950,4022676,2,0,174,0,0,180,4,1000
13141458,1950,4022676,2,0,174,0,0,180,4,9434
12758284,1951,4022676,2,0,174,0,0,180,4,1188
12758284,1951,4022676,2,0,174,0,0,180,4,1000
12758284,1951,4022676,2,0,174,0,0,180,4,9434
12758788,1951,4022676,2,0,174,0,0,180,4,1188
12758788,1951,4022676,2,0,174,0,0,180,4,1000
12758788,1951,4022676,2,0,174,0,0,180,4,9434
12757406,1951,4022676,2,0,174,0,0,180,4,1188
12757406,1951,4022676,2,0,174,0,0,180,4,1000
12757406,1951,4022676,2,0,174,0,0,180,4,9434
12861753,1946,4022676,2,0,174,0,0,180,4,1188
12861753,1946,4022676,2,0,174,0,0,180,4,1000
12861753,1946,4022676,2,0,174,0,0,180,4,9434
12845996,1941,4022676,2,0,174,0,0,180,4,1188
12845996,1941,4022676,2,0,174,0,0,180,4,1000
12845996,1941,4022676,2,0,174,0,0,180,4,9434
13177437,1941,4022676,2,0,174,0,0,180,4,1188
13177437,1941,4022676,2,0,174,0,0,180,4,1000
13177437,1941,4022676,2,0,174,0,0,180,4,9434
12817716,1941,4022676,2,0,174,0,0,180,4,1188
12817716,1941,4022676,2,0,174,0,0,180,4,1000
12817716,1941,4022676,2,0,174,0,0,180,4,9434
12959854,1960,4022676,2,0,174,0,0,180,4,1188
12959854,1960,4022676,2,0,174,0,0,180,4,1000
12959854,1960,4022676,2,0,174,0,0,180,4,9434
12894328,1950,4022676,2,0,174,0,0,180,4,1188
12894328,1950,4022676,2,0,174,0,0,180,4,1000
12894328,1950,4022676,2,0,174,0,0,180,4,9434
12861746,1946,4022676,2,0,174,0,0,180,4,1188
12861746,1946,4022676,2,0,174,0,0,180,4,1000
12861746,1946,4022676,2,0,174,0,0,180,4,9434
12806532,1951,4022676,2,0,174,0,0,180,4,1188
12806532,1951,4022676,2,0,174,0,0,180,4,1000
12806532,1951,4022676,2,0,174,0,0,180,4,9434
12900111,1951,4022676,2,0,174,0,0,180,4,1188
12900111,1951,4022676,2,0,174,0,0,180,4,1000
12900111,1951,4022676,2,0,174,0,0,180,4,9434
12236514,1517,4022816,1,0,67,0,0,435,5,3000
12282002,1517,4022816,1,0,67,0,0,435,5,3000
12237339,1518,4022816,1,0,67,0,0,435,5,3000
13118347,1517,4022816,1,0,67,0,0,435,5,3000
12846639,1518,4022816,1,0,67,0,0,435,5,3000
12698495,1942,4022676,2,0,174,0,0,180,4,1188
12698495,1942,4022676,2,0,174,0,0,180,4,1000
12698495,1942,4022676,2,0,174,0,0,180,4,9434
12962863,1924,4022676,2,0,174,0,0,180,4,1188
12962863,1924,4022676,2,0,174,0,0,180,4,1000
12962863,1924,4022676,2,0,174,0,0,180,4,9434
13232391,1952,4022676,2,0,174,0,0,180,4,1188
13232391,1952,4022676,2,0,174,0,0,180,4,1000
13232391,1952,4022676,2,0,174,0,0,180,4,9434
12861775,1946,4022676,2,0,174,0,0,180,4,1188
12861775,1946,4022676,2,0,174,0,0,180,4,1000
12861775,1946,4022676,2,0,174,0,0,180,4,9434
12804989,1963,4022676,2,0,174,0,0,180,4,1188
12804989,1963,4022676,2,0,174,0,0,180,4,1000
12804989,1963,4022676,2,0,174,0,0,180,4,9434
12949740,1941,4022676,2,0,174,0,0,180,4,1188
12949740,1941,4022676,2,0,174,0,0,180,4,1000
12949740,1941,4022676,2,0,174,0,0,180,4,9434
12956890,1963,4022676,2,0,174,0,0,180,4,1188
12956890,1963,4022676,2,0,174,0,0,180,4,1000
12956890,1963,4022676,2,0,174,0,0,180,4,9434
12962430,1922,4022676,2,0,174,0,0,180,4,1188
12962430,1922,4022676,2,0,174,0,0,180,4,1000
12962430,1922,4022676,2,0,174,0,0,180,4,9434
12814640,1948,4022676,2,0,174,0,0,180,4,1188
12814640,1948,4022676,2,0,174,0,0,180,4,1000
12814640,1948,4022676,2,0,174,0,0,180,4,9434
12888373,1947,4022676,2,0,174,0,0,180,4,1188
12888373,1947,4022676,2,0,174,0,0,180,4,1000
12888373,1947,4022676,2,0,174,0,0,180,4,9434
12847466,1951,4022676,2,0,174,0,0,180,4,1188
12847466,1951,4022676,2,0,174,0,0,180,4,1000
12847466,1951,4022676,2,0,174,0,0,180,4,9434
12953035,1957,4022676,2,0,174,0,0,180,4,1188
12953035,1957,4022676,2,0,174,0,0,180,4,1000
12953035,1957,4022676,2,0,174,0,0,180,4,9434
12961966,1951,4022676,2,0,174,0,0,180,4,1188
12961966,1951,4022676,2,0,174,0,0,180,4,1000
12961966,1951,4022676,2,0,174,0,0,180,4,9434
13009110,1941,4022676,2,0,174,0,0,180,4,1188
13009110,1941,4022676,2,0,174,0,0,180,4,1000
13009110,1941,4022676,2,0,174,0,0,180,4,9434
12812937,1941,4022676,2,0,174,0,0,180,4,1188
12812937,1941,4022676,2,0,174,0,0,180,4,1000
12812937,1941,4022676,2,0,174,0,0,180,4,9434
12773986,1951,4022676,2,0,174,0,0,180,4,1188
12773986,1951,4022676,2,0,174,0,0,180,4,1000
12773986,1951,4022676,2,0,174,0,0,180,4,9434
12806594,1951,4022676,2,0,174,0,0,180,4,1188
12806594,1951,4022676,2,0,174,0,0,180,4,1000
12806594,1951,4022676,2,0,174,0,0,180,4,9434
12280912,1513,4022816,1,0,67,0,0,435,5,3000
12310094,1649,4023104,1,0,6,0,0,38,4,3000
12310094,1649,4023104,1,0,6,0,0,38,4,9434
12310094,1649,4023104,1,0,6,0,0,38,4,5736
12236419,1927,4023388,1,1,64,0,0,72,3,8000
12236419,1927,4023388,1,1,64,0,0,72,3,4000
13133722,1953,4022676,2,0,174,0,0,180,4,1188
13133722,1953,4022676,2,0,174,0,0,180,4,1000
13133722,1953,4022676,2,0,174,0,0,180,4,9434
6008513,1896,4000009,1,1,82,0,0,203,5,3232
13747434,0,4023387,1,1,133,0,0,193,5,7605
13747434,0,4023387,1,1,133,0,0,193,5,8000
13836679,0,4000009,1,1,82,0,0,203,5,3232
13004013,1849,4000009,1,1,82,0,0,203,5,3232
13193608,1895,4023387,1,1,133,0,0,193,5,7605
13193608,1895,4023387,1,1,133,0,0,193,5,8000
13245365,1960,4022676,2,0,174,0,0,180,4,1188
13245365,1960,4022676,2,0,174,0,0,180,4,1000
13245365,1960,4022676,2,0,174,0,0,180,4,9434
13014529,1964,4000282,1,1,70,0,0,81,4,8000
13014529,1964,4000282,1,1,70,0,0,81,4,8610
12526491,2007,9701765,1,0,43,0,0,33,3,8428
12526491,2007,9701765,1,0,43,0,0,33,3,8428
11002977,1991,10942677,1,2,7,0,0,3,0,5047
11002977,1991,10942677,1,2,7,0,0,3,0,9044
13093240,1690,4023296,1,0,3,0,0,19,3,3000
13093240,1690,4023296,1,0,3,0,0,19,3,9434
13178337,1895,4023387,1,1,133,0,0,193,5,7605
13178337,1895,4023387,1,1,133,0,0,193,5,8000
11560601,2003,4005833,1,0,53,2,0,40,3,8000
6012289,1946,4000310,1,0,28,0,0,40,4,8000
13259491,1960,4022676,2,0,174,0,0,180,4,1188
13259491,1960,4022676,2,0,174,0,0,180,4,1000
13259491,1960,4022676,2,0,174,0,0,180,4,9434
13247843,1895,4023387,1,1,133,0,0,193,5,7605
13247843,1895,4023387,1,1,133,0,0,193,5,8000
12961178,1960,4022676,2,0,174,0,0,180,4,1188
12961178,1960,4022676,2,0,174,0,0,180,4,1000
12961178,1960,4022676,2,0,174,0,0,180,4,9434
10241073,1955,4000053,1,1,84,1,0,104,4,8000
6013984,1862,4022827,1,0,65,0,0,107,4,6440
6013984,1862,4022827,1,0,65,0,0,107,4,4532
6013982,1884,4022827,1,0,65,0,0,107,4,6440
6013982,1884,4022827,1,0,65,0,0,107,4,4532
11608299,2004,9733253,1,1,10,0,0,9,3,4000
11486040,1881,4000009,1,1,82,0,0,203,5,3232
13321584,0,4023387,1,1,133,0,0,193,5,7605
13321584,0,4023387,1,1,133,0,0,193,5,8000
13321628,0,4023387,1,1,133,0,0,193,5,7605
13321628,0,4023387,1,1,133,0,0,193,5,8000
13321555,0,4023387,1,1,133,0,0,193,5,7605
13321555,0,4023387,1,1,133,0,0,193,5,8000
13796089,1965,4000838,1,0,35,0,0,31,3,3000
13767375,1847,4024704,2,1,0,0,0,1,1,44000
13767589,1816,4022835,2,0,25,0,0,73,5,2300
13767589,1816,4022835,2,0,25,0,0,73,5,9434
13767589,1816,4022835,2,0,25,0,0,73,5,1308
9765420,1895,4023387,1,1,133,0,0,193,5,7605
9765420,1895,4023387,1,1,133,0,0,193,5,8000
12010567,2001,4005871,2,0,17,0,0,29,3,1920
13796716,1981,4000838,1,0,35,0,0,31,3,3000
9884137,1940,4000728,1,1,29,0,0,26,3,8000
9884137,1940,4000728,1,1,29,0,0,26,3,6032
11772884,1890,4022720,3,0,7,0,0,10,3,6922
11772884,1890,4022720,3,0,7,0,0,10,3,6900
13718574,1867,13195229,1,1,1,0,0,1,0,1000
13718574,1867,13195229,1,1,1,0,0,1,0,9434
6013959,1849,4000009,1,1,82,0,0,203,5,3232
9896116,1766,4022897,1,1,1,0,0,9,4,8458
11982602,1945,4025850,2,0,14,0,0,20,3,1200
11982602,1945,4025850,2,0,14,0,0,20,3,1814
13973985,1836,13195229,1,1,1,0,0,1,0,1000
13973985,1836,13195229,1,1,1,0,0,1,0,9434
9929715,1941,4000053,1,1,84,1,0,104,4,8000
9955587,1916,4000053,1,1,84,1,0,104,4,8000
10371992,1497,4023139,1,0,2,0,0,24,4,8000
11284530,1929,4023416,1,0,36,0,0,42,3,4000
14008293,1798,4022863,1,0,25,0,0,57,4,8000
14008293,1798,4022863,1,0,25,0,0,57,4,8400
14010310,1808,4022863,1,0,25,0,0,57,4,8000
14010310,1808,4022863,1,0,25,0,0,57,4,8400
14010721,1808,4022863,1,0,25,0,0,57,4,8000
14010721,1808,4022863,1,0,25,0,0,57,4,8400
13988809,1515,11072108,1,0,3,0,0,12,3,1700
13988809,1515,11072108,1,0,3,0,0,12,3,5736
13988809,1515,11072108,1,0,3,0,0,12,3,1700
12135433,1777,4027046,3,1,5,1,0,11,3,6849
12416374,1955,4000718,1,2,3,0,0,8,3,8000
12416374,1955,4000718,1,2,3,0,0,8,3,9434
12701564,1810,4022867,1,1,15,1,0,40,3,8245
12701564,1810,4022867,1,1,15,1,0,40,3,9434
12701564,1810,4022867,1,1,15,1,0,40,3,0
12701564,1810,4022867,1,1,15,1,0,40,3,4242
14081383,1943,4000728,1,1,29,0,0,26,3,8000
14081383,1943,4000728,1,1,29,0,0,26,3,6032
10170109,1963,4000310,1,0,28,0,0,40,4,8000
12549884,1800,4022942,1,0,17,0,0,63,4,6000
12549884,1800,4022942,1,0,17,0,0,63,4,9434
12549884,1800,4022942,1,0,17,0,0,63,4,6000
12549884,1800,4022942,1,0,17,0,0,63,4,9434
12549637,1810,4022867,1,1,15,1,0,40,3,8245
12549637,1810,4022867,1,1,15,1,0,40,3,9434
12549637,1810,4022867,1,1,15,1,0,40,3,0
12549637,1810,4022867,1,1,15,1,0,40,3,4242
14075676,1849,4000009,1,1,82,0,0,203,5,3232
14072647,1832,4022835,2,0,25,0,0,73,5,2300
14072647,1832,4022835,2,0,25,0,0,73,5,9434
14072647,1832,4022835,2,0,25,0,0,73,5,1308
12281775,1520,4022816,1,0,67,0,0,435,5,3000
10232776,1938,4000053,1,1,84,1,0,104,4,8000
10235545,1941,4000053,1,1,84,1,0,104,4,8000
10242540,1944,4000053,1,1,84,1,0,104,4,8000
10234654,1934,4000053,1,1,84,1,0,104,4,8000
12792937,1995,4005040,1,0,25,0,0,31,2,6300
12792937,1995,4005040,1,0,25,0,0,31,2,6314
14082619,1946,4000728,1,1,29,0,0,26,3,8000
14082619,1946,4000728,1,1,29,0,0,26,3,6032
12959843,1960,4022676,2,0,174,0,0,180,4,1188
12959843,1960,4022676,2,0,174,0,0,180,4,1000
12959843,1960,4022676,2,0,174,0,0,180,4,9434
12798729,1941,4022676,2,0,174,0,0,180,4,1188
12798729,1941,4022676,2,0,174,0,0,180,4,1000
12798729,1941,4022676,2,0,174,0,0,180,4,9434
12953113,1960,4022676,2,0,174,0,0,180,4,1188
12953113,1960,4022676,2,0,174,0,0,180,4,1000
12953113,1960,4022676,2,0,174,0,0,180,4,9434
12961296,1962,4022676,2,0,174,0,0,180,4,1188
12961296,1962,4022676,2,0,174,0,0,180,4,1000
12961296,1962,4022676,2,0,174,0,0,180,4,9434
12950170,1960,4022676,2,0,174,0,0,180,4,1188
12950170,1960,4022676,2,0,174,0,0,180,4,1000
12950170,1960,4022676,2,0,174,0,0,180,4,9434
12962710,1921,4022676,2,0,174,0,0,180,4,1188
12962710,1921,4022676,2,0,174,0,0,180,4,1000
12962710,1921,4022676,2,0,174,0,0,180,4,9434
12961969,1951,4022676,2,0,174,0,0,180,4,1188
12961969,1951,4022676,2,0,174,0,0,180,4,1000
12961969,1951,4022676,2,0,174,0,0,180,4,9434
12894613,1942,4022676,2,0,174,0,0,180,4,1188
12894613,1942,4022676,2,0,174,0,0,180,4,1000
12894613,1942,4022676,2,0,174,0,0,180,4,9434
10241787,1956,4000053,1,1,84,1,0,104,4,8000
11512779,1554,4022855,1,1,2,0,0,19,3,8000
11512779,1554,4022855,1,1,2,0,0,19,3,5400
11512779,1554,4022855,1,1,2,0,0,19,3,5400
11512779,1554,4022855,1,1,2,0,0,19,3,2500
10297295,1811,4022982,1,0,19,0,0,47,3,4000
12758853,1960,4022676,2,0,174,0,0,180,4,1188
12758853,1960,4022676,2,0,174,0,0,180,4,1000
12758853,1960,4022676,2,0,174,0,0,180,4,9434
12817531,1951,4022676,2,0,174,0,0,180,4,1188
12817531,1951,4022676,2,0,174,0,0,180,4,1000
12817531,1951,4022676,2,0,174,0,0,180,4,9434
12781947,2006,4004587,1,1,18,0,0,13,3,6000
14036823,1800,4022863,1,0,25,0,0,57,4,8000
14036823,1800,4022863,1,0,25,0,0,57,4,8400
6002104,1884,4000009,1,1,82,0,0,203,5,3232
6002085,1849,4000009,1,1,82,0,0,203,5,3232
6001867,1849,4000009,1,1,82,0,0,203,5,3232
6002357,1908,4000009,1,1,82,0,0,203,5,3232
6003115,1851,4000009,1,1,82,0,0,203,5,3232
12758194,1951,4022676,2,0,174,0,0,180,4,1188
12758194,1951,4022676,2,0,174,0,0,180,4,1000
12758194,1951,4022676,2,0,174,0,0,180,4,9434
12772068,1878,4000009,1,1,82,0,0,203,5,3232
14159002,1796,4022863,1,0,25,0,0,57,4,8000
14159002,1796,4022863,1,0,25,0,0,57,4,8400
13345258,1896,4000009,1,1,82,0,0,203,5,3232
12894643,1924,4022676,2,0,174,0,0,180,4,1188
12894643,1924,4022676,2,0,174,0,0,180,4,1000
12894643,1924,4022676,2,0,174,0,0,180,4,9434
12853556,1960,4022676,2,0,174,0,0,180,4,1188
12853556,1960,4022676,2,0,174,0,0,180,4,1000
12853556,1960,4022676,2,0,174,0,0,180,4,9434
12961566,1963,4022676,2,0,174,0,0,180,4,1188
12961566,1963,4022676,2,0,174,0,0,180,4,1000
12961566,1963,4022676,2,0,174,0,0,180,4,9434
12846902,1518,4022816,1,0,67,0,0,435,5,3000
13883552,1849,4000009,1,1,82,0,0,203,5,3232
10871299,1895,4023387,1,1,133,0,0,193,5,7605
10871299,1895,4023387,1,1,133,0,0,193,5,8000
12961221,1960,4022676,2,0,174,0,0,180,4,1188
12961221,1960,4022676,2,0,174,0,0,180,4,1000
12961221,1960,4022676,2,0,174,0,0,180,4,9434
12917491,1960,4022676,2,0,174,0,0,180,4,1188
12917491,1960,4022676,2,0,174,0,0,180,4,1000
12917491,1960,4022676,2,0,174,0,0,180,4,9434
12917574,1960,4022676,2,0,174,0,0,180,4,1188
12917574,1960,4022676,2,0,174,0,0,180,4,1000
